p cnf 5000 7500
1623 -890 4476 0
3660 -1075 995 0
2377 214 3138 0
4881 3755 3923 0
160 -2682 3885 0
-4727 206 933 0
-201 3698 3779 0
4781 -4985 -538 0
-2835 4669 -2823 0
3136 1781 -3938 0
-3954 4859 -4126 0
-3733 -4473 3183 0
1365 -3646 -4288 0
3413 4749 2288 0
-246 3964 -66 0
1130 -4728 -527 0
3149 -3108 -503 0
2418 -4303 -2435 0
1958 -2930 -3936 0
348 4399 2967 0
3061 3618 2037 0
-4173 374 4458 0
2304 332 4313 0
1242 2024 -1542 0
1422 3073 -582 0
3774 -2516 -4770 0
3710 1707 3154 0
-2212 -1238 645 0
-4367 4442 -933 0
4768 -4963 3089 0
3544 -1311 -3676 0
1244 -2701 -1448 0
-3845 2565 -1282 0
-2133 724 -4784 0
-3185 4232 4408 0
-2864 -4775 3768 0
2279 4302 -2902 0
-2218 4578 2591 0
-4512 2172 -1212 0
4051 -2641 -2267 0
4087 1533 293 0
2393 3875 4182 0
1481 4633 442 0
3190 -3552 -4031 0
-1127 -3412 3103 0
537 1879 2058 0
2290 7 4398 0
3566 3404 1161 0
-2850 -4275 3397 0
3057 1175 4502 0
930 -1224 -684 0
3117 -2559 2292 0
811 442 2290 0
3179 4883 1475 0
-2467 148 -4103 0
-753 1616 1314 0
3455 9 1785 0
1872 4751 2725 0
2382 3912 2454 0
4866 4171 -4065 0
2610 3134 3728 0
3658 -2073 3664 0
4152 1735 1976 0
-1723 -3313 1646 0
-1290 228 -334 0
2818 -551 -2920 0
1581 2503 553 0
-4799 -1262 2767 0
3068 4133 1079 0
-4890 -451 3664 0
-1159 1964 4581 0
2801 -1745 -3707 0
2017 274 1866 0
-3852 -4806 2869 0
-3703 1182 4147 0
2160 3027 4907 0
1924 2124 -1210 0
495 2034 -3664 0
-4981 4494 -114 0
-1720 -2308 3711 0
3743 2818 2758 0
1423 3425 -1979 0
3079 1113 1773 0
1195 -1915 -2634 0
-4334 -3609 1081 0
2395 2142 675 0
3562 1678 2052 0
-2088 3343 -3133 0
4030 4655 4727 0
-4408 1328 1812 0
1278 4099 1407 0
3200 2477 1537 0
4810 1612 2614 0
-1123 1543 -4783 0
102 887 3721 0
785 -2825 -1818 0
1938 -2865 4423 0
1075 -582 -3256 0
436 334 3438 0
845 4649 -4975 0
72 1912 -1740 0
4079 857 203 0
-3672 3874 972 0
-3715 -2892 1191 0
3365 4824 -128 0
-2212 2360 -1863 0
440 3254 242 0
-2573 -4701 4532 0
-230 1780 2079 0
-4085 4449 1497 0
-1427 -1717 2873 0
2460 -3648 -1553 0
2404 3331 1960 0
347 -2013 4690 0
4754 -2952 -4883 0
3668 2067 2015 0
3287 540 -967 0
1844 4624 -4363 0
-1075 557 3 0
248 2391 3436 0
-2076 -2544 3062 0
422 1747 188 0
3443 -4021 3319 0
1796 1355 1486 0
4388 -2337 -1449 0
-1080 1487 -4110 0
-4929 582 1800 0
-4027 706 943 0
2839 3244 1254 0
-1986 3967 1321 0
4975 3162 265 0
-4380 1018 2463 0
-3279 3680 364 0
226 2342 2423 0
-2320 55 -1847 0
277 4126 -3222 0
-3789 -2730 1966 0
-2584 2443 3858 0
3077 264 -3751 0
357 2937 -4465 0
4890 -2400 1964 0
4889 2032 3522 0
-2023 -3521 4090 0
-1627 917 3603 0
3248 615 358 0
-1697 -484 1675 0
-2369 3549 -876 0
1128 1619 4356 0
-3177 4168 1163 0
4544 1645 -1538 0
2962 2001 1586 0
4871 -2761 -3690 0
677 918 -2045 0
4937 2157 4040 0
2982 130 -2847 0
-1117 3629 -2761 0
-3164 -4450 833 0
584 3331 1981 0
-3209 3330 -1731 0
-3822 2605 4022 0
1085 2296 4017 0
3786 -2793 33 0
521 -60 -3119 0
-2260 2191 -4060 0
-1725 3042 -3266 0
-1044 556 -1010 0
-1569 1803 4995 0
3544 -3767 -777 0
-2354 1594 1703 0
-1427 -4574 1287 0
667 2554 3708 0
3446 2065 3568 0
740 581 4181 0
2716 198 4304 0
4695 3323 1984 0
919 1814 -4921 0
-1176 -243 2437 0
4154 -3303 1675 0
113 4376 2416 0
-4014 406 -852 0
-1193 3674 -4289 0
4131 -3002 -3877 0
472 3244 4815 0
1796 3038 2049 0
-1095 -1349 3802 0
1636 -4021 -1518 0
-1901 2654 -3395 0
4826 3687 4597 0
1633 805 1404 0
-1269 -2990 4670 0
1491 376 2843 0
-4350 -4988 4512 0
4826 -3776 675 0
-1209 4168 4970 0
792 1007 4686 0
-4405 -2073 2031 0
2594 3127 4878 0
2649 2726 4245 0
741 1431 1111 0
3115 1640 -4070 0
4635 2314 3869 0
1737 -1689 20 0
1876 -342 -1026 0
-1095 1645 -697 0
3690 -1041 -4896 0
62 2575 4353 0
-116 -4707 4224 0
4895 4332 2430 0
-4316 3139 358 0
-3532 2251 -1542 0
-4611 1703 -3807 0
-2810 3847 -947 0
1666 4300 774 0
-2940 264 1050 0
3862 -750 2065 0
-4432 184 3893 0
-476 2874 -1191 0
1665 465 2141 0
2224 53 -4175 0
4170 -1460 4682 0
1279 277 -1060 0
3467 2357 3757 0
1745 -4789 454 0
-2258 4794 -4669 0
932 2172 1873 0
3928 182 4798 0
406 4123 2231 0
-3805 -2372 2156 0
282 -2847 823 0
-4556 1744 4877 0
3611 1946 -821 0
3312 1850 -189 0
1930 -730 258 0
-1075 -1208 4535 0
-1847 3310 -332 0
-2816 200 537 0
2243 2033 -3387 0
3079 673 4086 0
-456 -4733 716 0
3722 3501 -2277 0
1934 -2203 -4610 0
-196 1429 -4773 0
3358 -2895 -1605 0
2951 1015 -421 0
-1261 1073 2650 0
-3495 -4337 2051 0
-4837 4988 4272 0
-4081 2129 -2521 0
-2382 854 -3526 0
4871 22 576 0
2849 -697 4274 0
1742 1592 111 0
-1794 4702 -515 0
-4541 2416 1810 0
4091 -2233 -3247 0
1133 -4143 663 0
250 -705 -4830 0
-2060 -1497 4247 0
-4482 -2019 3129 0
-246 1874 -518 0
-2434 4375 -1916 0
2264 1217 4668 0
4968 1883 2143 0
3800 -3343 -2187 0
1591 4270 2405 0
1945 607 -907 0
3417 -2377 695 0
2990 2512 377 0
3696 -4395 -2373 0
3869 565 -2117 0
-471 3471 214 0
2671 3583 1394 0
2160 2500 4321 0
2999 3040 3507 0
3310 2917 2280 0
-2204 1476 2638 0
4519 2073 3563 0
3811 4988 -3479 0
4339 2404 4856 0
965 3631 958 0
970 786 2583 0
73 12 1091 0
411 -3701 2977 0
-1721 -4972 1523 0
4452 -3478 -1160 0
-2796 4974 2727 0
4451 3941 4352 0
271 -1489 3155 0
3718 2946 -1781 0
-1891 3694 -3523 0
3271 1761 3172 0
4870 3291 2068 0
4581 826 4129 0
4610 1230 153 0
-3760 4279 -3942 0
2993 903 2462 0
539 1313 4698 0
1662 666 2018 0
-3352 2255 -3132 0
201 868 3284 0
-1039 356 4848 0
532 -4693 1022 0
-798 1118 -2137 0
4222 790 184 0
4823 1461 3450 0
-2685 4159 3168 0
2942 4059 4088 0
4977 1901 2233 0
4802 4135 -2564 0
4492 387 3033 0
1018 3779 376 0
3323 2290 -2127 0
4069 3113 -2489 0
-3738 -2571 1257 0
-3496 2351 -4480 0
1884 4474 3560 0
2751 426 4074 0
2592 804 1578 0
2635 -1240 2119 0
1108 2525 817 0
-3 2284 472 0
-2769 2279 -3157 0
3673 3525 232 0
-4749 -3480 4593 0
-3962 3353 2123 0
1278 387 3140 0
-575 2885 4356 0
-1592 -3756 934 0
2924 -3734 4535 0
3410 -3797 2048 0
4819 -2173 -339 0
318 -2509 4865 0
1839 4987 2116 0
1679 -3602 -1248 0
988 4176 3352 0
-3569 897 -30 0
3690 1197 2051 0
-2632 3181 2491 0
-4201 2929 7 0
1325 -3273 -4087 0
-1077 3107 4843 0
2855 2521 4699 0
-2987 2403 -2142 0
2433 2207 27 0
766 1113 1664 0
950 2872 3037 0
917 4856 441 0
3404 4417 2200 0
-2090 1475 -279 0
-706 3262 1416 0
2620 4225 2249 0
-4528 3403 549 0
-589 -4750 4197 0
-1884 2751 2382 0
-275 2091 2896 0
-4128 2730 24 0
2767 2886 -3342 0
-3079 3554 4730 0
475 1797 977 0
4656 1474 1396 0
-4717 2432 -1549 0
399 3559 550 0
-4304 3101 1232 0
1319 -1727 -4676 0
26 4078 1773 0
-440 2779 2642 0
3288 4693 2740 0
-4086 1566 -4532 0
897 195 -4360 0
2190 38 2061 0
2325 -2941 -3211 0
1527 -4972 -4548 0
1204 90 2676 0
3358 4130 673 0
-2226 -2219 1720 0
-1052 181 2 0
-4825 4936 538 0
2023 1636 822 0
-123 4883 -1437 0
-2526 1638 -1427 0
-4457 138 -4671 0
1757 2352 397 0
-4879 -1883 575 0
2532 656 1726 0
-3746 4745 -3162 0
3524 4665 -4278 0
-929 1701 4708 0
1277 -4481 -1270 0
1332 1949 193 0
4898 4215 2910 0
-99 1083 149 0
4614 -2396 1465 0
3843 -4151 -2905 0
3428 191 1914 0
1602 2707 -4104 0
-3624 1859 -3496 0
2817 -484 311 0
-3217 4277 811 0
3687 -4389 -1545 0
4606 -1124 1943 0
4777 1148 -1436 0
-630 4859 -1334 0
583 1072 4896 0
462 2220 534 0
4664 2985 3980 0
-4135 805 -695 0
926 1657 196 0
1298 96 2553 0
-2523 -3950 2092 0
-489 -2687 3424 0
4323 3243 741 0
-1627 826 -2763 0
2079 3183 -741 0
2588 -3701 -2864 0
1021 1019 -784 0
3745 -3625 -4359 0
1857 4442 4877 0
-1288 1774 271 0
3381 2605 4616 0
-1414 3652 -2565 0
1207 -3659 -1260 0
-3853 1819 -1763 0
-2964 3248 3053 0
2185 886 2603 0
4768 -1167 -3398 0
210 3197 76 0
2620 2412 2374 0
-4776 -2141 3728 0
1640 3788 2212 0
3165 -415 -4264 0
93 3316 -4633 0
4913 1899 473 0
93 655 -3360 0
4775 3188 2299 0
1772 -2300 4271 0
-1851 4530 -4396 0
3874 -3474 43 0
701 -4748 1198 0
-3681 -4101 3517 0
-3450 -4380 2550 0
2241 3664 -11 0
3475 -2674 -1376 0
-4320 210 -3129 0
4918 2951 432 0
67 -974 1184 0
1331 -3675 -3625 0
3472 203 405 0
2505 119 1711 0
4044 990 1258 0
-1848 -3529 2193 0
-696 -3919 432 0
-991 4115 4293 0
1788 2100 -1066 0
-3065 28 3822 0
-4002 1949 2046 0
1703 -1310 -4966 0
1387 2121 1268 0
1591 -962 1557 0
3551 -3456 -904 0
2472 4591 3743 0
429 2204 -333 0
394 1630 4627 0
-1698 1478 1683 0
-2704 -1292 4358 0
2181 -1952 335 0
3315 -1125 -3821 0
4330 -1838 -4651 0
-714 2587 -2459 0
1466 1014 -846 0
-1500 4948 2175 0
316 -900 -4776 0
308 -2704 1581 0
4000 321 1095 0
2079 -4213 -2377 0
66 1190 3794 0
-2402 -242 213 0
-2741 2378 -1395 0
94 2130 3763 0
2946 -3643 4096 0
-1530 1833 2562 0
3515 -1874 521 0
1163 1171 220 0
-2144 -3657 4511 0
4066 -2539 3538 0
-4058 2519 -1410 0
-3783 -4242 1932 0
-4822 -2058 591 0
2812 2197 4533 0
-1437 811 925 0
3847 2514 2270 0
395 382 4090 0
2262 -2549 3306 0
4125 3599 1178 0
-344 1151 -4383 0
3769 2822 4393 0
2273 -4761 -2217 0
688 -4287 -3605 0
1594 -4009 -138 0
4000 1531 -4228 0
-2557 -1773 1982 0
3015 4905 -4617 0
1005 2905 4799 0
1526 629 -378 0
4446 2824 1073 0
3029 4536 604 0
4665 3068 744 0
-1727 3202 -1193 0
2878 3111 -3806 0
1842 496 -3922 0
-3297 3985 1530 0
547 -3405 1603 0
1906 -540 2398 0
-1023 -3386 3444 0
2613 -4204 -3033 0
784 308 343 0
-1672 55 838 0
-3873 -4197 1323 0
-2977 3932 1091 0
3148 4702 4838 0
3463 2262 3043 0
-2940 2087 1031 0
4456 -4863 -2628 0
2327 3680 3478 0
3901 -2296 -4452 0
4981 2149 159 0
-1283 -346 2946 0
4815 4071 -3705 0
3033 4359 3340 0
2478 4994 2330 0
-4533 -293 1349 0
3729 3367 1834 0
2234 3989 -2666 0
-1586 -4892 1056 0
-1630 -3359 4828 0
4400 2491 -451 0
1884 1706 2085 0
-4678 2285 3103 0
-3454 2235 -3179 0
397 -4185 -143 0
4536 -3947 1454 0
4112 1785 1198 0
3579 -948 4930 0
-1280 -2791 2839 0
-2056 -1445 4484 0
4560 772 2459 0
2544 3091 3737 0
3599 -3018 -2227 0
1510 1203 348 0
-2937 -543 3212 0
-2029 2670 2847 0
2571 4215 3021 0
-4175 4937 -858 0
-3757 729 4559 0
3271 1275 4320 0
1948 3253 -1082 0
4015 2623 2349 0
2148 2968 3854 0
599 -1660 1747 0
1805 2427 3913 0
-4117 4886 2448 0
2395 4995 1871 0
-477 3371 4078 0
1362 3304 696 0
1219 1373 378 0
-2034 -265 4056 0
-3406 932 -4031 0
2145 -4131 1906 0
1114 -3175 358 0
4526 354 3051 0
292 828 1759 0
2942 3937 2013 0
2064 842 613 0
3092 3772 -4616 0
-1378 2751 1434 0
-1838 2983 817 0
447 -3374 852 0
-3615 319 3865 0
-2810 4459 511 0
3850 -3990 404 0
2862 -1418 351 0
-2442 1043 4315 0
-2564 -883 4671 0
-596 2685 3985 0
1494 -2250 -1726 0
2478 -3575 -2660 0
1251 -271 -2112 0
4989 -3699 -3171 0
822 3105 4990 0
4431 -261 106 0
-297 -468 3888 0
138 -437 1762 0
-3726 982 541 0
-2004 3789 878 0
1224 -4735 2893 0
435 2343 -4037 0
1952 -1820 2845 0
2263 3541 1522 0
-1669 3988 -4081 0
297 -416 -4008 0
-3589 -2540 242 0
-393 -3525 1065 0
2538 558 -4395 0
3279 -4624 -934 0
19 -4447 -447 0
-2175 3915 4135 0
1191 -3748 2689 0
-3788 -2142 1713 0
4067 4058 971 0
2479 3 -875 0
3682 -1969 -4219 0
1320 1141 3128 0
2233 -3360 210 0
3929 2325 4022 0
2862 -99 3693 0
-3678 2851 -2423 0
-1599 1488 -2308 0
2948 -606 4693 0
4251 4937 -2027 0
-3682 2890 -970 0
-1586 1096 -2616 0
2269 -1851 -3207 0
316 -3145 -800 0
-3739 2405 1023 0
3085 -2876 -2558 0
1293 3264 -1062 0
2888 941 4539 0
3413 -1032 -4130 0
-1074 3081 2971 0
-1604 -2801 3532 0
1008 619 987 0
1116 2063 1954 0
4115 -339 -3183 0
3748 -1782 -581 0
1463 -3689 -3494 0
1900 -1245 4482 0
-543 -4993 3867 0
-3119 -3020 139 0
4373 1905 4385 0
-286 462 -4902 0
3345 3508 309 0
1411 -3749 -3103 0
-591 3869 -1824 0
2362 -4252 -4365 0
3223 -4600 4999 0
-3471 -152 2966 0
4493 1813 2512 0
2476 2199 3730 0
856 -4868 -3545 0
-1154 -464 4988 0
394 1120 2419 0
-43 114 4664 0
-1923 -4971 2851 0
1728 4799 1917 0
2283 -3810 93 0
-3287 143 1413 0
215 -890 3960 0
-1992 -4774 4763 0
4715 -3698 1761 0
-3925 3466 -3400 0
784 4730 2851 0
4995 676 -3156 0
2411 -1694 580 0
-930 -3563 3954 0
-4434 -4323 4739 0
-3086 -4404 4435 0
4586 -3174 2451 0
3620 -2 3801 0
3042 4750 1455 0
3310 1333 1665 0
1146 -4153 1490 0
2135 -761 2549 0
4388 4888 1546 0
1113 -1255 -968 0
-4280 2025 -3723 0
4428 3312 1716 0
1993 -1688 -1576 0
139 4442 757 0
288 3015 -3081 0
3436 2778 1792 0
1743 799 1361 0
2623 218 2336 0
-3389 330 1474 0
2117 3495 2984 0
-2610 1518 -850 0
965 2681 2048 0
1158 4487 1290 0
4693 536 1550 0
-2079 -4568 1748 0
456 4883 4403 0
952 2242 1420 0
-4526 4965 4499 0
-364 2507 871 0
731 4156 4454 0
3781 1340 990 0
4678 4888 1930 0
3540 1428 3598 0
135 2590 -4178 0
4181 4470 4969 0
39 2839 3710 0
2453 4027 1123 0
3388 -3454 -4128 0
4052 -952 -3510 0
2907 277 2322 0
-4532 -985 3376 0
4634 -1347 1678 0
-1813 3920 -3700 0
3261 4300 -3714 0
2488 1431 1252 0
2122 2820 1523 0
-1265 2529 -2693 0
-3080 629 1226 0
-1890 -2598 1364 0
379 -101 -170 0
-4110 2079 -2897 0
4999 -3628 3783 0
-4956 4007 -3043 0
-969 -632 532 0
4257 -3467 607 0
3099 1090 -4129 0
753 1126 -4966 0
946 2366 -1455 0
3439 3813 1753 0
2452 -1429 -1786 0
2239 959 417 0
-1822 -3911 1986 0
772 -618 2144 0
1130 -336 4779 0
-2959 2105 -3448 0
1100 3298 4588 0
-1941 3489 -2791 0
1018 3355 1894 0
-1537 3862 2534 0
-523 4121 1990 0
1339 1850 -4453 0
2542 3774 -843 0
-805 -4792 357 0
461 4379 1072 0
-3599 -3412 3719 0
2058 917 -1622 0
1013 -2016 658 0
2734 1553 4527 0
-497 67 1641 0
-889 -1432 2148 0
-4351 -2274 4769 0
1624 2702 2506 0
-3597 189 3215 0
1051 53 3710 0
3253 -3282 -2941 0
3246 3923 323 0
4328 1947 1877 0
-2997 4811 279 0
2744 3278 -266 0
1776 202 2703 0
4819 -4626 3424 0
-3235 1345 1753 0
1892 4171 2337 0
2486 4399 2186 0
1186 2796 4839 0
-2164 868 4458 0
-91 -4539 2463 0
-2888 -3942 4244 0
2186 1168 4192 0
3590 4198 1091 0
1538 -2218 2622 0
-277 4139 2286 0
4696 -1971 -2843 0
4307 317 -3541 0
1082 2200 3738 0
1858 4194 -649 0
-3475 -987 2255 0
-1913 3816 3837 0
-2990 1701 -1627 0
-4894 2277 1676 0
-479 -2368 79 0
2514 -1959 -2631 0
-623 -2352 3053 0
3875 -3038 2441 0
261 4352 2386 0
-2664 4665 -2700 0
-4820 2153 1789 0
2254 3750 -1837 0
4454 3117 -2850 0
2108 -1425 4801 0
3090 3253 -3106 0
-4320 2517 -1756 0
3726 -1007 1301 0
-2482 3048 3552 0
-2197 3726 3004 0
382 -2924 1832 0
3693 -3563 -3199 0
970 4046 4837 0
4279 4006 2452 0
3492 3677 4877 0
4064 -605 -3028 0
3055 2449 -3513 0
1935 761 -3590 0
1955 -1662 2884 0
-144 3560 -2903 0
2855 2588 3971 0
-829 -3339 1489 0
-4098 740 3135 0
1823 229 -3671 0
4717 -1434 4612 0
-636 -1525 60 0
-3016 -4452 1717 0
3479 665 -837 0
-3151 4560 -2086 0
271 -4553 -3849 0
-4854 2691 1073 0
4116 3112 -4951 0
-1441 -2808 651 0
3457 3750 2304 0
2282 2026 2687 0
-3489 1511 -4126 0
-1330 108 2369 0
3881 -842 -4902 0
1764 297 3407 0
620 4161 977 0
-3888 2765 -4565 0
2365 710 3429 0
4379 1343 4370 0
4018 3936 -4649 0
-2744 2994 -3555 0
-882 1814 -2246 0
-330 43 619 0
1406 512 2277 0
3324 481 1217 0
1819 235 1965 0
2450 -3915 2891 0
-2107 -3719 2183 0
3136 3421 3481 0
1457 2327 -2752 0
182 3263 655 0
803 3090 1165 0
4406 2574 3157 0
2902 3658 -3958 0
4801 2728 47 0
-819 745 -4538 0
59 -4984 1162 0
-2391 4705 4524 0
2430 770 -4995 0
4307 358 1150 0
510 1105 4543 0
3630 -4498 4057 0
2942 -3401 -369 0
1302 2059 4180 0
-2294 4975 -2276 0
2752 -650 -2816 0
788 4664 2442 0
3606 -4149 -2089 0
-1091 3698 -26 0
4082 -3539 2157 0
2307 -28 -56 0
2069 3074 3093 0
-1148 -4363 4410 0
-3820 1187 1267 0
1514 413 -1086 0
4052 161 -1173 0
98 -751 4894 0
-574 -1421 3570 0
-1069 2177 339 0
4484 4718 2640 0
-4785 -3248 2469 0
4076 2124 3240 0
-910 -3829 1453 0
3533 4304 271 0
2257 2136 358 0
-2184 -2833 803 0
4316 -176 4805 0
-127 383 -1897 0
-3471 -1434 829 0
4081 -4625 4739 0
-3704 -3942 2463 0
1595 4353 3267 0
2409 -898 -3224 0
1685 -3286 4791 0
329 -2816 -4864 0
-1303 -1476 3096 0
3960 1767 1062 0
2501 3853 4365 0
4407 3428 376 0
3660 -891 1355 0
418 882 3516 0
2767 4138 1211 0
1203 -668 2490 0
3253 2876 2703 0
3938 -3484 -2713 0
-1845 -4063 4236 0
1566 -791 580 0
4094 2141 -2421 0
1312 4797 1611 0
4161 4910 -1919 0
4845 -4635 -1048 0
-314 4826 -1597 0
2804 4276 735 0
3888 3597 2717 0
-4880 -765 869 0
-4419 2285 4407 0
2358 881 3806 0
-2251 -2390 4078 0
1233 -972 1582 0
1137 -4082 4989 0
1492 -3576 1446 0
2827 -1278 -410 0
1548 875 353 0
1665 4284 -514 0
1703 1670 4631 0
3221 -3293 293 0
-4857 4821 1412 0
-2167 1096 4036 0
573 504 576 0
1786 -15 2545 0
194 446 493 0
4592 165 1915 0
-4042 246 -1173 0
3940 4827 657 0
1905 -4563 -3374 0
1314 3975 1821 0
-993 758 -3099 0
3239 -1319 4181 0
4551 3561 4587 0
1431 56 -723 0
1053 -2007 -2828 0
2767 703 4702 0
-2131 -3134 389 0
4363 2177 2415 0
2241 1595 1451 0
4374 1388 4320 0
3156 2420 3400 0
1710 1287 2197 0
-1554 -2201 2362 0
75 2830 3094 0
-4020 735 1288 0
1500 1799 4892 0
3497 432 1508 0
652 -640 2962 0
1092 620 2673 0
2123 -160 -1432 0
4190 -4952 -3978 0
3878 2905 -2237 0
-4701 4618 1084 0
3850 3188 1053 0
231 4456 4486 0
3515 -319 1173 0
2897 -4431 4003 0
4643 4038 -4706 0
-3119 4253 -1441 0
506 413 2748 0
-2170 153 -4953 0
4327 3976 211 0
-2670 3358 1882 0
-4154 2394 -2260 0
1086 1959 3062 0
2853 687 -3364 0
-1895 3755 3249 0
-4592 -1096 3886 0
4364 4046 2164 0
-1841 1472 -3810 0
560 3536 3671 0
-2617 1481 3811 0
-1405 -2042 4872 0
1440 -2805 2762 0
-4587 3674 4878 0
3111 2802 1534 0
-2403 -3791 2458 0
-4772 3601 2910 0
-694 1970 -4915 0
3858 4973 -3581 0
1124 -4617 -4454 0
4276 -2355 2660 0
-971 -127 4079 0
-2534 305 -4405 0
-4869 1627 -4489 0
2124 -1697 -4873 0
949 1402 -351 0
2124 -63 475 0
4112 398 4777 0
-1752 3337 -3461 0
-2100 2696 -2316 0
-2105 -709 1919 0
2256 3869 4179 0
-2691 -580 424 0
2177 -1422 2976 0
-3645 -1553 2123 0
-470 975 -4236 0
3296 4839 -1716 0
3638 2630 1436 0
3616 -2222 2391 0
1168 -3449 -535 0
2691 3513 1025 0
364 2360 -1946 0
-631 -1745 776 0
2175 -139 -2635 0
3658 3300 544 0
1762 2221 4975 0
850 -3701 -3060 0
2736 4956 -498 0
2878 -4617 2041 0
1406 4785 3082 0
3235 -850 36 0
2209 -2905 4502 0
-1626 -1762 1260 0
4302 3254 1608 0
-4617 729 1202 0
3721 3935 -4049 0
4680 4685 1783 0
1581 4153 4586 0
-1157 675 -4299 0
4261 151 -561 0
3161 -2161 -2496 0
1502 4623 1430 0
-3369 684 2049 0
1891 1883 -3137 0
2985 3471 4702 0
3541 -2179 4305 0
2651 2812 -3132 0
-3513 2673 4784 0
-4730 518 -3022 0
1077 -2936 -4008 0
2911 858 4244 0
2588 44 309 0
3158 -3167 4806 0
1289 128 1336 0
4689 1214 3480 0
2400 4574 -4664 0
1269 -1833 -346 0
2266 -4356 1271 0
3919 4723 202 0
-4469 -4543 3334 0
-4248 1616 -3520 0
-1484 2950 -1166 0
4223 4435 4737 0
3710 1426 -761 0
-3958 -3860 1846 0
1646 413 -3092 0
-2446 -131 4089 0
2153 4781 4488 0
227 4169 -4867 0
938 -490 -2565 0
4297 86 3361 0
2756 1371 1323 0
4158 1319 3260 0
-681 2141 3301 0
502 4178 4524 0
4197 -1431 2026 0
-4683 -1472 2101 0
1701 2733 4815 0
228 4989 4090 0
-1954 -74 1714 0
-3147 3291 -4272 0
-1897 -1293 3674 0
152 567 1154 0
631 4348 4999 0
-2355 -2818 2840 0
609 -794 2835 0
1190 4473 753 0
2194 3865 813 0
-2958 4388 -3822 0
-3008 2168 2299 0
2333 -1452 -2157 0
4041 -2153 -2430 0
-3246 -736 1886 0
-21 -1102 149 0
1233 4336 2352 0
3845 1613 4405 0
794 3209 3520 0
-4535 -4331 3122 0
363 4555 2620 0
1784 3086 4606 0
4309 -3910 2842 0
2190 -4052 2750 0
-4797 3427 -2985 0
-4843 1508 518 0
3470 -2812 4126 0
2437 2272 2846 0
2526 -4413 -4720 0
1420 1998 -810 0
2302 1817 4822 0
-2681 -801 506 0
2792 896 3117 0
-954 2184 3035 0
3725 2428 3496 0
4776 -2809 -130 0
-3079 47 -1414 0
-399 2681 3916 0
2259 3284 24 0
351 2109 859 0
-1050 3382 -2297 0
-2596 3265 -955 0
-768 -778 4658 0
3047 -1595 -2951 0
3381 111 -3219 0
3276 1634 -4811 0
14 3621 130 0
1717 312 327 0
2480 3778 3887 0
791 -4696 -507 0
-1881 974 1219 0
1074 -3840 -725 0
3033 2940 3437 0
1576 1521 -2953 0
4232 4014 436 0
3296 -4858 -391 0
247 -4872 1082 0
1673 2134 971 0
525 2561 4344 0
1531 3585 -3836 0
-1352 -1366 4711 0
296 3044 1927 0
1116 367 -1063 0
-138 1840 3408 0
41 2729 2770 0
3563 -4873 1216 0
256 1094 -4246 0
1341 2553 3631 0
-117 2152 -4780 0
45 -483 -2715 0
1350 3829 2676 0
2954 4663 1061 0
4857 754 552 0
3361 -4360 -2877 0
3834 4915 -3605 0
-2644 3906 -3702 0
2674 -4601 1242 0
2271 3734 -3584 0
-2537 -3539 4465 0
4907 1292 -4630 0
4632 -294 -3092 0
371 1102 -2659 0
3126 1660 1446 0
2223 2347 2628 0
4449 -3161 4148 0
4513 3369 -4363 0
-3781 -297 3602 0
3879 -4389 3854 0
689 3849 2257 0
3863 965 2886 0
-4952 -4238 3073 0
-4692 3015 2625 0
3887 2558 2007 0
465 -415 821 0
-1799 -4704 922 0
1484 3819 1469 0
3812 791 3285 0
3273 3665 4862 0
-2739 3671 770 0
1306 4273 3426 0
2209 612 3602 0
3314 -652 -4337 0
2864 3271 3394 0
3716 951 3929 0
4865 4606 -4381 0
3316 4594 1126 0
-100 3696 -3 0
4052 1191 1311 0
1691 1621 912 0
-4292 3783 -3187 0
333 -636 3090 0
977 2096 -4988 0
-3138 581 1645 0
-3154 2586 -2540 0
3696 870 -1152 0
2902 -1107 -2989 0
3192 3040 2631 0
4280 1353 -1371 0
966 3050 -1034 0
-3268 -891 3271 0
-15 2715 3525 0
-3033 2385 4789 0
1068 1597 4097 0
4033 974 -918 0
2807 1117 3204 0
-3272 -2658 3118 0
-1012 1184 -4641 0
-1683 -3533 4230 0
-1073 -2401 1574 0
4800 -3846 1228 0
-2647 -118 307 0
-3789 3082 -267 0
-4205 -1058 4581 0
-4736 1113 -560 0
4448 -3515 2046 0
-2853 1589 4911 0
-3520 2197 -758 0
3177 3483 3220 0
4184 1201 4502 0
4605 4562 715 0
-351 3580 923 0
-44 1448 1169 0
1236 -3579 -4537 0
-2711 1304 -1171 0
-1309 240 -3844 0
403 -2046 -2688 0
3805 -2888 1621 0
-2388 -443 4321 0
-3670 4680 132 0
249 3337 4028 0
2847 3428 -3794 0
1698 -4809 883 0
-2181 3526 3832 0
3434 493 2610 0
-3559 2265 -350 0
248 3281 892 0
2580 -2945 -4623 0
4297 -1249 -1926 0
-1725 3385 -2283 0
-4446 3015 4147 0
-2896 3976 1059 0
2347 -132 -999 0
3765 4241 509 0
-1307 -746 3445 0
3829 1445 4524 0
4634 1621 4082 0
1420 4792 -2353 0
1842 -3316 198 0
4548 2504 336 0
-1278 992 -910 0
3609 3725 4068 0
1919 781 2662 0
4183 926 181 0
-1788 913 2915 0
1354 -1235 -1436 0
1628 4340 4940 0
-2629 -4596 2913 0
