p cnf 3000 5000
-2970 1421 -1956 0
846 490 60 0
831 -2379 215 0
1225 2360 141 0
89 -168 2896 0
2964 2671 -1920 0
2346 -591 317 0
1254 1757 -1263 0
2900 108 1695 0
-2729 -2548 1106 0
2339 -2677 1750 0
-890 553 2377 0
1909 2048 335 0
-1728 -2119 2841 0
716 644 121 0
1856 -2987 2991 0
2781 1718 -2144 0
-761 906 -1027 0
1969 -1211 2938 0
-995 -1930 1457 0
-1295 -423 346 0
-1595 620 1450 0
919 1281 2253 0
-1498 2087 -135 0
1159 925 2691 0
-488 1928 479 0
2743 -98 -2370 0
664 2349 2480 0
-516 -2558 6 0
2855 -2430 1158 0
2292 2465 -1237 0
-2276 -2069 1940 0
2695 1575 2934 0
-861 66 1281 0
-534 2445 -1369 0
-1896 -2407 2463 0
470 -706 2303 0
639 -2309 2003 0
965 1456 -2384 0
63 2224 454 0
2368 2127 1077 0
-1852 -1731 2188 0
1806 966 1970 0
2330 733 816 0
2186 133 216 0
1692 -1552 968 0
381 2757 2124 0
2756 -2529 2034 0
-1347 -121 2183 0
1787 2841 2538 0
1673 -2854 -1935 0
2023 -1903 591 0
-844 785 -1052 0
-723 342 -14 0
-2240 439 2637 0
-1867 1163 -2195 0
2100 2162 -2994 0
1619 -1436 -2112 0
983 -1780 316 0
112 1921 -1131 0
539 -2468 -1281 0
109 13 2703 0
67 1878 636 0
2069 -2545 -1184 0
1490 -2290 -1592 0
-1451 269 534 0
1315 -2626 2307 0
-934 1728 -710 0
-475 2725 970 0
-1737 -606 2725 0
-1994 -1630 1232 0
2433 2959 -1492 0
-210 1044 118 0
2792 394 367 0
2201 2362 893 0
67 -208 587 0
360 -2374 2061 0
846 1090 -1745 0
377 -1226 1310 0
-572 317 1486 0
1026 287 -196 0
1748 262 424 0
361 -857 138 0
1753 1710 1966 0
-242 893 -2683 0
-2806 753 -2881 0
-1530 664 -2114 0
1300 576 2462 0
2495 1023 -2999 0
-328 -849 697 0
-747 927 -785 0
1781 2119 812 0
2567 878 -2547 0
2336 1534 1578 0
1160 103 2064 0
-567 1946 -2488 0
-322 588 1773 0
439 1367 1918 0
1672 467 441 0
-1282 190 -10 0
2734 487 595 0
864 1954 -688 0
-287 1328 2015 0
1614 2994 678 0
-1515 2229 386 0
-2737 -1505 557 0
-1829 -1504 2762 0
-2654 -846 54 0
1637 1378 -217 0
2554 -1033 462 0
-261 1331 584 0
1402 933 -1274 0
-168 2874 651 0
1994 -1465 -613 0
735 -649 2059 0
2107 1271 961 0
-2030 198 -1604 0
2902 1011 2887 0
416 -2357 -1753 0
-39 215 2853 0
1362 556 -278 0
-2311 1624 -900 0
2578 2413 -174 0
1 2654 1594 0
1726 1656 1592 0
690 405 2426 0
1119 -2465 -2938 0
2178 -318 -230 0
579 -382 -1892 0
420 2854 1425 0
2116 2614 737 0
1462 884 2210 0
2154 1583 -1106 0
1245 2941 -710 0
-1517 1393 -2869 0
595 1174 1635 0
-35 2124 2084 0
1760 -1222 1555 0
2448 -1539 2416 0
-174 2614 2656 0
-67 -1720 1422 0
1979 2847 -597 0
2089 -2637 -586 0
1617 -635 -2 0
1047 2573 1448 0
-132 -2010 6 0
2731 860 2542 0
-951 -1251 2472 0
847 -1544 1525 0
1467 948 986 0
-2915 1953 197 0
415 2007 567 0
2070 -2479 -978 0
-2865 -1363 2906 0
-11 1207 1371 0
2459 926 1616 0
2854 -2169 -116 0
2748 -1765 -1125 0
-1679 769 -392 0
1153 -1823 569 0
1176 -199 -2771 0
195 -224 -2859 0
-826 2257 -1310 0
86 1107 1840 0
-248 559 2839 0
-2825 1577 -511 0
2462 553 2042 0
225 734 -93 0
482 -1208 -2757 0
-604 1296 2445 0
1616 1809 2481 0
1882 2198 -2657 0
2312 1272 1601 0
-2814 213 2078 0
1739 1677 235 0
906 1829 1696 0
2968 -2944 533 0
2767 -1795 -1555 0
426 -1922 -1598 0
2385 -2870 -1729 0
2347 1288 445 0
1569 2190 1145 0
973 -1347 178 0
44 1872 1583 0
928 -1305 -1478 0
-966 2789 -2725 0
-418 -2767 2320 0
-2017 2635 -1038 0
1855 -1307 1256 0
157 -752 -1574 0
662 2573 -1271 0
2191 1763 2004 0
869 -1071 674 0
2891 1903 2178 0
390 -499 -1625 0
2620 689 -334 0
2212 -2112 1158 0
557 -350 -2137 0
-259 1496 -1127 0
-386 1253 -151 0
2636 1081 2759 0
279 2354 2060 0
1768 -2216 1696 0
1118 -2136 -1683 0
-2172 -2540 2999 0
609 -889 601 0
-2830 1854 2857 0
-1550 -784 353 0
1337 -2858 -2494 0
32 1807 2749 0
2183 388 2526 0
-2749 2021 -198 0
-315 358 2057 0
-2895 53 682 0
-2585 2092 1043 0
-441 2529 -2777 0
2760 -2313 142 0
1679 -2793 829 0
2522 -2656 2317 0
-2146 483 -448 0
1237 2926 -629 0
329 -328 -2911 0
-2125 -899 2068 0
2943 -32 -491 0
-541 1585 -287 0
-1374 -713 1006 0
-2966 1342 -2638 0
-1599 -788 2140 0
325 -910 1302 0
1103 720 2721 0
-2644 -2765 2531 0
2008 305 2499 0
-2320 -836 1198 0
1725 1539 -2165 0
-715 -1075 1201 0
920 2663 -692 0
-1577 19 -2565 0
2701 579 275 0
280 -1584 59 0
-2162 1904 -1779 0
-2224 602 -1401 0
-631 1514 897 0
1467 394 556 0
2671 -617 -2493 0
971 -1137 1840 0
-2502 -1117 715 0
1677 -2831 -2302 0
528 2930 1530 0
36 -2906 -352 0
796 344 2895 0
-2170 2899 -1915 0
1631 639 1104 0
-171 2045 2175 0
-2651 2205 -2214 0
2747 2578 2096 0
561 -2242 2714 0
-1357 -2816 2782 0
1072 1408 2300 0
1765 -1998 -2810 0
1151 1883 274 0
-989 2151 1300 0
2950 -2996 610 0
-980 -1431 1223 0
601 1394 1286 0
-2397 2879 2321 0
230 467 -1292 0
-1949 1418 2350 0
-1310 2682 1711 0
-1427 2286 1495 0
953 1143 652 0
-393 2131 -1402 0
1944 -2732 -2540 0
1736 -2802 631 0
-1733 1427 -809 0
105 96 2923 0
902 1387 -2765 0
-279 -916 1514 0
909 2597 861 0
509 2970 2491 0
1072 691 2 0
2489 818 -2974 0
-226 209 -2083 0
272 1669 -1829 0
1235 897 477 0
-120 -1118 946 0
381 1811 2010 0
-2317 -187 2917 0
1977 -1411 -476 0
1712 431 792 0
513 2373 195 0
-2146 409 -252 0
-459 1037 -1971 0
-2076 1323 -2056 0
1211 265 2529 0
1213 714 700 0
2556 -1102 898 0
389 2226 2370 0
950 -2350 -2907 0
1275 -471 1397 0
-2612 1379 1917 0
-1567 3000 -1620 0
2766 1470 -2207 0
1441 -1698 -2193 0
-693 663 293 0
1203 2793 -11 0
426 49 1095 0
2574 -2216 868 0
2554 -1807 104 0
2071 1390 1766 0
-1504 -1018 2142 0
2103 1223 1251 0
2276 1745 1739 0
333 667 2911 0
127 2102 -2995 0
2144 370 1868 0
2684 -1592 -2405 0
2052 145 2655 0
865 2694 422 0
525 1734 -1957 0
1823 -359 2738 0
784 182 2780 0
1958 -2275 -265 0
942 -1704 1819 0
1204 -1862 2817 0
-1649 2902 1426 0
1209 -730 -1917 0
-2948 2653 1208 0
-2050 -1786 2316 0
61 1821 937 0
639 -2547 1930 0
271 173 2639 0
543 -788 -2930 0
-2690 2078 -2013 0
2282 1892 1363 0
2554 599 2023 0
168 2565 2942 0
318 -380 849 0
-2469 -1589 1739 0
1577 1768 -2972 0
1401 -2868 2863 0
145 13 2654 0
2053 1389 809 0
939 2707 861 0
1153 -1040 2754 0
-1876 2324 -1396 0
2386 2586 2720 0
1282 -966 645 0
-2647 836 2318 0
2429 1254 1687 0
1866 348 849 0
-2184 1082 1150 0
1714 859 -636 0
2909 2154 496 0
98 194 1159 0
-1532 1680 1059 0
1941 -1425 1138 0
-2604 1446 -757 0
767 1071 2985 0
1428 -651 174 0
-163 610 2140 0
2859 2803 1120 0
2474 -1801 -1161 0
2577 1669 1658 0
-615 -1459 812 0
548 2278 -275 0
-567 -805 1042 0
94 465 737 0
397 2628 1098 0
2953 787 1337 0
1782 877 47 0
-2966 2001 2406 0
-1005 994 778 0
778 281 -845 0
543 -2831 -555 0
210 -1599 164 0
-202 2665 1065 0
-2208 1931 815 0
2779 2949 -106 0
227 -2091 2843 0
2629 -2247 2091 0
1573 2183 2805 0
1697 2883 -2796 0
304 -1160 -2261 0
-1335 806 -1451 0
-861 -2220 745 0
233 -1227 2009 0
2175 -967 1132 0
1154 1714 159 0
-2080 -66 1692 0
1751 2662 1142 0
2854 -295 1338 0
2104 1960 2349 0
1560 -216 -2932 0
-310 1959 1081 0
2674 -682 1430 0
-1702 383 567 0
-1174 -197 1988 0
629 1555 -164 0
2460 -1545 2652 0
780 -1573 -1157 0
-1957 473 -657 0
1973 2232 2297 0
-2556 1517 462 0
-386 2293 -2226 0
-2640 460 -1081 0
-1003 2206 351 0
2514 2236 1379 0
932 -42 1684 0
1758 1262 48 0
-2091 1002 -701 0
1265 896 -901 0
-2584 694 -1671 0
1682 -1901 -370 0
1236 -55 -2465 0
1196 1070 1386 0
52 2557 2713 0
-1247 1775 -2690 0
2816 2376 2890 0
1065 1452 688 0
1669 -2444 -827 0
-139 2829 605 0
422 1795 1160 0
1632 1463 2952 0
815 2640 1163 0
2293 1511 -830 0
5 -2309 2964 0
934 782 -2170 0
-1043 2608 -1225 0
2984 1347 -2197 0
1710 1159 1520 0
268 182 -1758 0
1128 1843 -871 0
2603 2616 966 0
2904 -604 -399 0
1790 -1757 971 0
1497 2996 95 0
1348 2080 2842 0
1226 -2284 -547 0
784 304 2849 0
2313 964 775 0
1741 535 1860 0
-1862 2766 36 0
2615 -2151 -2269 0
205 -1023 1463 0
-2428 -30 310 0
1317 2687 33 0
-1115 1681 -2825 0
802 672 -1575 0
549 -1927 -714 0
-1174 -1162 1601 0
-1388 1107 1642 0
2753 545 -2265 0
2702 -2776 2210 0
-2810 78 1270 0
453 46 2787 0
1990 1759 2088 0
-1175 330 -2812 0
1151 -746 2071 0
667 -1913 -2120 0
415 1573 625 0
1163 -317 -2158 0
2651 1280 32 0
2287 1865 1363 0
1254 -588 -779 0
-2813 2231 1211 0
2386 -1910 224 0
2582 -2430 -2896 0
222 168 2823 0
2170 -1044 -2051 0
877 -873 1697 0
241 180 390 0
2446 -4 2576 0
430 -2608 561 0
1454 2969 1097 0
467 2341 658 0
-1655 -2983 1989 0
1311 -1990 1149 0
2561 1669 1442 0
-1455 939 282 0
1226 159 2203 0
445 -1108 1514 0
2316 670 25 0
1636 -445 -1837 0
1982 263 1675 0
622 2092 2005 0
236 -2423 -2358 0
1752 -1647 -1217 0
1953 2290 1611 0
2657 587 931 0
-2462 -526 710 0
361 715 -1054 0
-977 58 2298 0
1835 -439 151 0
2328 101 770 0
-14 1310 -2924 0
2735 1656 -529 0
283 2152 2925 0
-451 -2236 336 0
1332 -1270 -533 0
-2392 1797 1178 0
-1759 1626 1865 0
-1036 1979 -1724 0
1502 2935 -1493 0
274 -1395 1445 0
2626 123 -338 0
404 1063 1245 0
2907 145 1329 0
1072 2204 578 0
2313 -2966 2054 0
533 1190 1611 0
-268 -1502 48 0
-1520 1974 1449 0
605 1845 1242 0
-786 1304 695 0
2544 1826 -1980 0
1834 1182 1308 0
89 -2822 -511 0
1811 -667 -2300 0
342 -2399 2770 0
1048 1525 2563 0
2640 1641 2095 0
-107 1454 379 0
2759 2659 1498 0
2618 597 2989 0
1222 1719 2099 0
1131 -1854 -285 0
2427 -1612 1319 0
-2000 -379 2343 0
1885 -555 1962 0
2318 1682 -1334 0
76 -2869 953 0
2760 -2186 1101 0
1863 687 1144 0
-2572 -374 484 0
-2974 459 1391 0
575 -1169 1476 0
172 1745 2269 0
-951 42 1219 0
-1664 2619 1572 0
1420 1891 -2272 0
13 515 1409 0
2667 -2880 569 0
2776 1540 820 0
1576 2260 -138 0
2331 -1555 -2891 0
-229 2642 -2233 0
1050 1687 1850 0
2155 1882 2522 0
-2627 -2088 1527 0
2741 -518 -2999 0
1434 -1707 3000 0
1 2920 27 0
1053 29 1136 0
2851 -1808 2319 0
-184 366 -1283 0
-424 -1046 2205 0
2153 1124 -2663 0
-2204 -422 1263 0
2983 -253 2557 0
2282 1130 2637 0
-2723 1750 -603 0
1006 -1539 2825 0
2354 2315 493 0
-1382 2869 -1091 0
186 -91 1377 0
2085 871 589 0
-718 1749 -1368 0
1314 -1954 -2925 0
-2145 553 -1752 0
435 261 2887 0
-647 -2301 459 0
1432 1842 2924 0
1844 -2842 -94 0
-51 705 952 0
2748 1942 2055 0
1141 2268 2147 0
1670 2500 -2061 0
-1355 -156 409 0
-691 1384 -242 0
2626 -2315 2728 0
2849 -1357 -2006 0
1655 -1954 1449 0
1440 -360 -1041 0
2619 -699 -2464 0
2436 -1740 2529 0
-1428 566 195 0
-242 1150 10 0
-96 1930 -2385 0
201 1564 1892 0
676 -663 -1596 0
-686 -2619 2871 0
-2914 1555 639 0
-626 1876 -2934 0
2057 1274 136 0
-49 1826 2827 0
-2201 2351 1032 0
1895 -411 -1847 0
1409 1311 -2609 0
2835 2473 2290 0
1743 2884 838 0
439 -2210 -1450 0
213 1855 140 0
2336 2178 2009 0
-50 2270 -2782 0
796 -2818 -775 0
2259 2787 -344 0
2278 -680 1711 0
2449 1350 1578 0
-2769 -2549 1919 0
-2700 1307 2306 0
-29 2403 490 0
1671 -1085 -1241 0
-165 1878 -1557 0
296 2999 1112 0
-1161 2112 -1245 0
-2664 -349 2233 0
-2601 -471 409 0
-1324 -2572 1592 0
911 2604 1320 0
1516 315 -1867 0
2965 -675 1874 0
1983 1393 1858 0
2514 2600 2142 0
-2903 2192 -292 0
-2700 1030 -1193 0
836 627 94 0
2022 2189 -989 0
2497 1422 1477 0
-2682 346 -2350 0
-2320 1151 723 0
-1990 2043 1048 0
2543 1922 1792 0
-2934 195 -1258 0
-1362 -947 531 0
-812 260 2378 0
-524 425 -1781 0
-713 345 -99 0
-819 1586 475 0
1661 2 226 0
-2123 451 -28 0
13 2208 -1850 0
2320 -578 -1862 0
82 -2574 1936 0
-2559 1279 -1537 0
259 1727 -2279 0
-1128 -671 609 0
2371 763 1159 0
-2020 625 2305 0
352 989 -1192 0
2314 -778 2916 0
827 -1966 -2035 0
1213 1093 1643 0
1671 2436 1507 0
-701 2604 45 0
-251 -761 1009 0
2287 290 594 0
157 2956 -1237 0
2279 -633 2853 0
40 2976 -97 0
1059 2631 -2470 0
2206 1201 2779 0
-908 1474 683 0
2752 14 738 0
399 -2147 -37 0
2634 1098 23 0
-1175 2137 361 0
-1868 -1204 2132 0
-1746 -194 703 0
894 -2200 1975 0
2344 1517 1033 0
1272 -1693 2811 0
2184 976 -345 0
-804 -396 158 0
266 2175 -178 0
1483 2847 2561 0
-2148 1770 1660 0
43 1886 485 0
79 -2446 1926 0
2652 2605 276 0
1952 125 -1247 0
-988 2608 2550 0
536 260 1601 0
-1258 803 -1143 0
750 1726 2759 0
-2651 1871 -3 0
-2126 718 1600 0
1757 2963 2618 0
-2680 1516 -1479 0
-1179 -255 1903 0
-1354 1326 -1618 0
2027 871 696 0
-829 -1928 1108 0
462 2781 -930 0
2846 2917 2299 0
1966 2070 -2544 0
1032 -1012 990 0
2510 713 -1534 0
-2406 -2961 2923 0
-2405 1668 2594 0
-759 1032 1119 0
943 -1927 2833 0
2839 -181 910 0
-1770 19 1069 0
2916 2337 -1732 0
1468 -350 1288 0
-835 -112 1735 0
2048 1529 308 0
2282 -2396 1036 0
451 2230 -2259 0
2881 497 1751 0
262 -193 -1650 0
2339 2586 2331 0
1832 -680 2912 0
1802 92 1379 0
1073 -2886 2205 0
-2329 2926 1890 0
2755 2863 -898 0
-1947 751 -2983 0
-1303 -1419 2798 0
771 2597 -2220 0
1934 -560 -223 0
-2938 -2434 1750 0
2590 2287 -2554 0
-379 507 -1552 0
2549 -851 861 0
2926 1754 1902 0
-2085 -2469 1008 0
1819 65 -2311 0
-1136 -2556 1751 0
-1060 2882 -2408 0
-985 -1369 1866 0
-1647 1127 549 0
2955 935 291 0
-1205 2167 1141 0
962 191 1187 0
798 -1761 2153 0
3 -2778 373 0
-1765 -1917 668 0
966 566 -2897 0
164 -2149 -2924 0
2555 171 -825 0
2681 -899 1210 0
1031 -1933 -882 0
-70 -1112 2252 0
136 -1249 2685 0
1510 1430 -1410 0
-669 696 1649 0
-2677 965 -323 0
-2456 1279 2489 0
2028 -2055 -544 0
1274 2710 -2301 0
1285 -1707 -843 0
1490 573 -2282 0
613 1603 2745 0
-2263 -728 1848 0
-2186 270 355 0
-1177 -1187 2869 0
1457 1097 -1965 0
442 -2170 -1214 0
1555 492 -443 0
-2886 1631 -904 0
254 2730 -1791 0
-230 2924 788 0
2469 -1902 -1431 0
2918 1780 890 0
440 -2940 -820 0
1371 824 1040 0
-1851 1748 -21 0
-1827 -1835 631 0
2162 -631 829 0
-2759 1108 1507 0
2201 -309 -2814 0
-2192 2781 -105 0
-1249 1492 1299 0
-2914 1179 640 0
-2694 2729 1929 0
24 -2883 -342 0
-108 -509 2454 0
-1319 1651 -2152 0
-1453 220 147 0
2597 843 -534 0
2410 755 293 0
2752 414 850 0
426 -1438 -855 0
-8 -2230 2158 0
-2268 -1815 2082 0
2543 2886 921 0
1934 -1901 1770 0
-127 -2140 2171 0
2411 2863 346 0
2708 -2214 133 0
2085 -1960 603 0
2396 1840 2502 0
2073 -634 -1496 0
-491 197 2823 0
1440 613 2890 0
-1123 -371 1767 0
1543 2107 2020 0
1202 1629 2825 0
2159 1697 -2711 0
-1008 836 -1312 0
-483 -195 1974 0
2842 2393 1522 0
-1281 1462 -2708 0
-234 2590 2921 0
-2306 -2903 1939 0
-2848 2628 1704 0
1528 275 1422 0
-1714 829 1051 0
906 2409 -1188 0
1951 2590 994 0
2217 -968 1325 0
1471 2827 1797 0
2551 1780 -494 0
1785 -2342 2282 0
2743 459 -190 0
-2197 2799 2515 0
2552 -2369 -1927 0
1059 176 1040 0
-54 -869 2793 0
2163 284 -685 0
40 1812 -1336 0
-154 277 1644 0
1449 184 248 0
-2134 109 1321 0
-1974 308 -1124 0
-1989 930 -1010 0
-1016 1314 218 0
1499 -613 207 0
2413 1255 2352 0
683 561 269 0
1089 442 2184 0
2225 949 2709 0
-85 -370 2319 0
-640 1368 -1333 0
2160 1148 -2514 0
361 2211 -426 0
2483 334 81 0
1278 2453 2326 0
-1232 -442 302 0
1535 -1576 1125 0
1246 -2375 -296 0
576 737 595 0
-2312 1455 2961 0
2518 2766 699 0
-635 344 2007 0
-1161 -1660 1044 0
1838 189 24 0
-1116 1970 -614 0
-1701 816 -1931 0
2376 2714 1121 0
33 1365 -514 0
2025 -570 -2868 0
508 -602 -1645 0
1834 1390 751 0
1478 1920 54 0
11 2588 211 0
1791 545 -1872 0
903 -2854 2901 0
-1293 2954 462 0
1598 1613 2878 0
-2439 2321 2559 0
-1366 1871 -112 0
2576 2689 906 0
2802 1986 -2675 0
2614 -126 -335 0
8 1816 479 0
2216 1400 940 0
2740 -1603 881 0
-2834 -2424 878 0
1003 -2328 2345 0
2214 523 -657 0
-2506 -613 1439 0
27 -1551 1065 0
2555 2320 2877 0
1581 -2684 394 0
1003 1337 1953 0
776 2049 1215 0
-2770 164 405 0
508 2144 271 0
1157 1916 2330 0
-1160 1360 -10 0
1989 -1077 -368 0
2238 2632 2178 0
646 736 -1689 0
272 -2483 1024 0
2093 1130 2114 0
1892 -1193 378 0
2558 23 10 0
2803 -274 2424 0
-958 237 -1058 0
470 2030 105 0
1743 -967 -2868 0
-2020 2377 1987 0
-2487 2674 -1183 0
909 2867 350 0
459 1169 1038 0
1268 1327 1734 0
-2408 1319 -1338 0
1733 110 1221 0
407 655 -511 0
1604 353 -2064 0
1492 -22 -1634 0
1130 1912 2099 0
1426 -1611 -1677 0
494 1145 -2785 0
2993 505 2416 0
362 -2069 -2455 0
2806 808 1836 0
-1447 -1975 1505 0
-559 1890 1852 0
1867 31 1720 0
95 2469 2640 0
1338 -1958 331 0
2044 2972 673 0
-2630 522 1138 0
2893 2436 2449 0
1010 -624 -1247 0
-2334 -1568 2164 0
295 941 835 0
1495 1691 2923 0
2958 2277 -1452 0
2909 1579 -2555 0
-616 -1851 429 0
87 2278 -1330 0
2452 2368 -2677 0
1522 -1885 -1569 0
-2336 1690 -558 0
2421 -1584 -2738 0
2083 2896 -1162 0
533 218 1845 0
-2699 1858 1345 0
1100 -466 332 0
-1847 -1581 2927 0
655 -2763 -1317 0
-1263 154 2464 0
271 -2693 -2235 0
2665 466 1208 0
2164 -1329 2870 0
892 2640 389 0
1233 -2763 -1448 0
112 1329 1410 0
1326 1649 1412 0
-455 -1199 2697 0
2561 1711 2270 0
1579 1145 855 0
2885 -2720 79 0
-2596 2786 -2089 0
2014 1861 1899 0
383 2768 -1402 0
2152 -261 -2760 0
908 -1092 2631 0
1476 94 1812 0
2934 570 485 0
2029 183 2692 0
-2205 1407 2962 0
445 1258 -825 0
1265 245 1384 0
-104 1760 -981 0
-1209 1425 -157 0
2648 2365 -2249 0
782 -1205 2647 0
-2333 2450 -2268 0
-399 255 -14 0
1083 265 160 0
2000 -2461 526 0
-2484 -1233 703 0
-1705 2015 -1541 0
-2692 2226 -2248 0
1858 1656 743 0
-1415 -2419 1012 0
59 2432 475 0
-653 1926 -1717 0
2723 380 2381 0
122 -2481 -252 0
645 1324 2671 0
-184 -63 292 0
-1214 2579 -2611 0
1294 -2392 1614 0
1477 2022 -1822 0
-1173 1796 765 0
2390 -1783 614 0
-518 1713 -2201 0
156 -2223 -1647 0
2885 629 2255 0
243 1345 2609 0
-1660 -799 687 0
-2565 1932 -900 0
-304 2156 -1374 0
304 1257 1101 0
957 -405 -8 0
2972 -394 -133 0
870 -1806 2684 0
1907 2484 72 0
-2463 1434 2578 0
1682 -2180 -2727 0
1331 751 1452 0
-2879 2239 849 0
1155 511 1269 0
1545 1295 2153 0
1323 155 -47 0
2133 2394 2839 0
-1082 2450 3 0
555 -750 -2254 0
2599 1665 2726 0
536 1379 1565 0
1641 1021 -1997 0
2074 -1240 -1230 0
2958 2749 875 0
1036 -2674 1280 0
2635 236 2307 0
1175 -700 325 0
-1613 -2642 1865 0
231 1176 -1201 0
504 76 2496 0
2253 2848 937 0
1177 573 2023 0
-658 2974 1203 0
886 2981 2215 0
-352 274 -450 0
1842 -1422 -1279 0
-1830 2741 820 0
-1563 -1124 903 0
1763 2385 1756 0
-2536 -1675 642 0
-1216 -424 1555 0
2694 104 -60 0
2784 1687 2691 0
-2275 844 2656 0
1250 -728 818 0
1250 -2323 1816 0
335 -772 -393 0
1405 1074 1978 0
1603 2134 1435 0
1971 267 1307 0
-2967 -1101 1527 0
-2748 2486 2287 0
2231 744 1382 0
454 -364 -2395 0
181 -1800 2447 0
1399 -418 168 0
-185 201 934 0
-638 2007 2023 0
-154 2345 -342 0
2705 2374 1644 0
2411 2065 -2983 0
970 428 1858 0
1225 1200 2066 0
1012 1109 2013 0
1200 -2734 -1705 0
1142 2339 -171 0
-1062 1076 314 0
-2222 1013 1200 0
173 2633 2774 0
14 768 175 0
2708 1026 2818 0
-366 281 -1772 0
935 1208 -1980 0
1145 -2683 1387 0
2538 214 341 0
710 668 2056 0
-1513 -2582 1315 0
1291 -812 439 0
2986 2120 441 0
2570 388 -2306 0
-347 -536 770 0
1376 2252 1746 0
1171 -1466 -882 0
-672 -2157 578 0
2057 -1409 2354 0
-1023 1860 2769 0
-2060 1875 -2796 0
1423 202 1914 0
507 -2695 -848 0
283 -1529 -1308 0
1345 1485 465 0
661 1512 98 0
2216 -2925 -1367 0
2421 2510 805 0
2813 -2802 -1321 0
2835 1393 67 0
258 299 -2026 0
887 142 2139 0
1671 -829 2079 0
2675 -190 -814 0
2509 -808 2679 0
-1841 -1621 1919 0
-2008 495 1886 0
2404 -2196 1528 0
2077 1862 882 0
-1082 -2942 1516 0
2824 -686 -988 0
2453 1665 -1629 0
1301 154 1417 0
-787 2151 1240 0
955 256 1751 0
1720 2469 616 0
65 1319 -2646 0
-2701 -2815 2031 0
2072 750 1727 0
1494 825 -1346 0
-925 1071 -784 0
734 2822 1883 0
-2344 -987 79 0
488 -1698 -2533 0
2376 -2288 1749 0
-169 847 121 0
-1250 935 -1588 0
401 -690 1287 0
-610 -2935 1896 0
51 82 1062 0
2730 -901 -955 0
-2455 960 -2492 0
2443 1056 -2718 0
-2234 -1897 2547 0
2603 -1180 2263 0
855 -2694 -1597 0
2889 2580 789 0
270 2807 -70 0
-1088 2813 420 0
2485 2368 1450 0
1389 -1676 -2282 0
-41 1308 624 0
1664 -1782 -2814 0
1448 934 1226 0
-2976 1764 2142 0
-40 -2393 957 0
-1858 2861 1757 0
2003 -1950 245 0
3000 -2971 1173 0
2107 2230 120 0
2268 -1831 -985 0
2164 -1144 1081 0
-1773 1404 1843 0
2116 2105 -2496 0
1583 411 753 0
1183 141 369 0
-1999 334 -2411 0
-901 -204 583 0
479 156 -1777 0
-442 -1213 1327 0
803 2015 2936 0
-1293 1089 -2709 0
-387 -1210 458 0
693 2351 -852 0
1494 2732 1825 0
-1657 2966 1851 0
2018 1775 934 0
2890 180 -916 0
1386 -843 -283 0
908 -696 1273 0
-538 -809 2453 0
-1292 1162 -1396 0
2222 -1037 -2254 0
-2762 2781 698 0
-2759 -663 2568 0
438 2841 -316 0
499 605 353 0
185 2145 1718 0
-2792 111 397 0
-2650 2930 -2427 0
204 2124 -1371 0
886 1400 -2671 0
-2663 -2828 1628 0
1554 165 1940 0
-2700 742 833 0
-994 -2422 2585 0
1755 1457 980 0
1360 1031 1203 0
-1526 -855 1017 0
1010 2 -982 0
-13 2757 2788 0
2079 -2455 1966 0
299 2253 2401 0
1499 1613 2335 0
2920 -1007 -367 0
2407 -942 1074 0
183 1796 363 0
906 -1182 534 0
2103 -887 -629 0
-9 2385 2534 0
309 1278 2588 0
-323 976 -36 0
1344 -2190 -1848 0
-2695 -1353 902 0
-2693 1225 1438 0
