p cnf 3000 10000
2475 2966 1324 0
1989 -2818 -2824 0
-2101 545 1983 0
-2098 962 -328 0
1041 396 2822 0
-2406 1050 -2330 0
9 713 2224 0
-1899 -2501 2048 0
1215 18 -1786 0
159 -290 1136 0
-2743 1296 2135 0
2933 94 441 0
273 -467 2966 0
2607 -289 -791 0
982 2818 2703 0
-1177 2621 -598 0
1357 2618 2857 0
797 -2649 -166 0
-1913 1456 -2557 0
973 483 956 0
2232 953 1926 0
-2653 -2665 1620 0
2464 -2284 532 0
-2712 2992 -2937 0
352 1228 2190 0
1583 -763 815 0
-642 -645 644 0
-472 -1081 52 0
2423 323 -1867 0
2003 -2224 820 0
2851 1221 1578 0
-2481 -391 224 0
-1832 2162 -2648 0
-2463 2538 -1871 0
1283 -880 -2282 0
-1375 570 -998 0
327 1535 1796 0
2770 1021 2315 0
52 -46 -1589 0
-2058 2651 -1892 0
2493 1208 -661 0
2906 1708 2410 0
979 978 2601 0
910 1030 1284 0
507 2779 1604 0
1240 -1120 -2653 0
1339 295 -418 0
779 2141 2912 0
-969 -855 2863 0
80 505 -699 0
2800 1346 372 0
1092 -276 -1507 0
304 2238 2597 0
2934 551 2263 0
-1759 1098 -2443 0
2682 2360 -464 0
-2132 557 -2171 0
1191 -1734 2178 0
-2534 2737 320 0
2233 1882 -1372 0
-2669 133 2770 0
102 -2952 1655 0
2884 2199 1060 0
-16 533 2656 0
-2744 -631 2524 0
-1357 -291 1553 0
398 -1750 2134 0
1979 -1563 2368 0
2326 1890 804 0
1213 2431 2731 0
-2840 -2458 2831 0
2865 1593 2848 0
-2305 -1676 1236 0
1049 2263 37 0
-434 1668 2050 0
-2556 1668 2991 0
812 1108 1918 0
890 150 1947 0
1452 229 1407 0
-498 2423 -849 0
-1197 1920 -201 0
1941 468 1700 0
1317 2860 1932 0
891 2708 2098 0
2399 2937 -1287 0
2537 194 685 0
991 2350 619 0
-697 -2875 2959 0
-1714 -2568 2662 0
2147 -1182 -1490 0
1824 2299 2551 0
-2435 -1705 1714 0
1419 -2857 -1234 0
803 1059 252 0
-1700 2919 -2033 0
2916 -1919 -603 0
2495 1778 -2800 0
552 1700 2865 0
1998 -1415 -2047 0
849 847 208 0
2477 -559 1269 0
-2430 1331 2204 0
112 2694 1177 0
2526 -456 866 0
1304 655 2412 0
1692 2680 695 0
571 1915 996 0
635 438 1201 0
1355 1398 1936 0
-1493 300 2769 0
-30 2751 -166 0
-1070 2688 -1194 0
867 2401 43 0
-1849 2661 -2282 0
1003 1150 1775 0
1125 2685 -539 0
1645 878 2816 0
1722 698 -1512 0
-1193 -2864 783 0
1575 -1159 -2097 0
1177 945 2268 0
325 -1894 -7 0
-1350 1666 1808 0
-2388 -2817 1685 0
2377 -1271 304 0
-1498 800 -648 0
-1694 2790 2121 0
21 -388 1400 0
2938 2739 971 0
-2412 1824 -2707 0
1624 -608 -694 0
-2791 1204 -2711 0
1536 -2728 2216 0
1879 1128 2856 0
918 1301 238 0
583 1461 1872 0
-2478 2186 1313 0
1963 2062 2229 0
625 1354 -2038 0
1433 2443 820 0
-1707 586 438 0
641 -1411 -589 0
-2425 1590 1745 0
-767 1479 2974 0
1973 561 1326 0
-1631 -1335 1238 0
1988 2618 -1243 0
-1747 -1435 1261 0
-1490 2194 705 0
2610 2564 1141 0
2109 -1099 -473 0
-1548 1380 2606 0
-2721 2354 9 0
416 1974 1608 0
-1529 2983 -149 0
230 2160 1990 0
2993 -1818 -540 0
-2555 2454 -1821 0
2793 770 2200 0
2510 1983 2825 0
2448 -2934 -1821 0
172 -1091 2744 0
-1119 1727 -1653 0
-1562 146 -2298 0
1462 -2532 120 0
-1364 1533 2273 0
2294 243 691 0
1547 489 -991 0
2108 2076 -2659 0
-2877 -543 544 0
-2464 478 1759 0
1146 2228 -967 0
2162 -1890 2226 0
2797 2967 158 0
-2327 2615 1809 0
693 1460 -2736 0
-2490 -1395 1290 0
-601 2747 -1861 0
-1875 -2899 1511 0
922 695 -1005 0
-1864 2406 1207 0
2173 1065 1081 0
246 766 1210 0
-1477 -2358 486 0
599 -1294 -2664 0
-785 47 591 0
2309 2180 1879 0
164 1244 152 0
2514 22 2327 0
2945 2512 172 0
-1458 1401 -1507 0
-1509 -180 644 0
1566 -1959 630 0
-886 2800 -2537 0
750 1749 978 0
-1548 2021 2706 0
1000 -2330 -2785 0
1375 1676 -1703 0
-1447 2867 1134 0
755 -2078 -277 0
-1774 -2845 2712 0
2674 2102 509 0
-738 203 2808 0
1310 -2734 -24 0
1313 2382 2225 0
1089 -2044 2999 0
375 283 -1596 0
2945 -854 -148 0
2288 2522 -2952 0
2811 1619 1533 0
1277 -270 -1053 0
-2585 -1501 2293 0
-247 2359 1292 0
1509 1734 2912 0
247 2349 883 0
-825 649 -2370 0
-2878 -2962 2155 0
1057 -1381 725 0
1609 2843 972 0
913 -1910 734 0
-1507 -900 2698 0
1604 1607 2889 0
657 -1963 -92 0
-2927 -1275 1353 0
2190 -1098 2921 0
1682 107 2111 0
2095 566 -65 0
-2839 365 52 0
46 579 -460 0
1394 2739 1037 0
1124 -2697 944 0
2701 1324 1874 0
-2033 2965 -2780 0
299 596 -751 0
593 -2282 -2128 0
-2759 738 -1838 0
2353 512 30 0
-2606 1807 2380 0
-1971 1389 -2634 0
-1946 2300 -2855 0
752 1244 1688 0
1189 -2546 2558 0
-2459 432 -2862 0
1162 2120 2300 0
1136 2204 499 0
-2559 2042 207 0
58 -2990 -2649 0
1913 -54 760 0
-1167 1906 743 0
2343 -1122 2273 0
1089 1744 -1028 0
2244 2988 -2076 0
-1024 -1616 1872 0
1985 2526 -237 0
393 -1522 -1448 0
1498 377 108 0
-2223 1842 -720 0
386 15 981 0
1455 1322 179 0
-328 146 -419 0
-2382 1712 1795 0
2800 19 -1680 0
1251 1631 -182 0
312 1250 -1207 0
-850 1851 -218 0
655 50 151 0
-1795 1879 -1659 0
1499 -1699 2467 0
858 -999 -2732 0
2110 -336 -987 0
1521 1708 2821 0
-419 2246 -2582 0
173 -552 2141 0
1500 -930 2913 0
-2610 276 2929 0
1511 783 2375 0
1291 1418 1653 0
1840 632 2875 0
1031 -2643 1719 0
1673 -111 2498 0
-768 -2946 460 0
1365 -555 2483 0
-1441 1359 -2805 0
2843 -2807 -1846 0
1173 2997 -2281 0
2280 1412 411 0
836 -1937 -1591 0
2078 1594 -479 0
83 663 -589 0
1228 2668 2561 0
387 -1878 -2311 0
-1167 -1819 1824 0
1187 390 2092 0
-994 2085 1056 0
1805 217 -2923 0
-1180 899 -1392 0
2436 -1394 412 0
1817 2942 1229 0
2535 -316 143 0
-1094 -889 614 0
-1452 -2892 2967 0
1593 261 2952 0
1126 1954 -2981 0
1751 -2449 1338 0
138 -654 231 0
508 1295 1031 0
2935 2022 2250 0
408 -1059 1504 0
2010 2337 309 0
-687 -2527 2154 0
2292 -399 -426 0
-77 2051 2989 0
1845 2620 645 0
1187 799 1255 0
-2000 964 -143 0
2980 -279 -374 0
-2122 2420 839 0
171 1605 1805 0
2679 2931 -436 0
1019 2386 1575 0
-2414 2889 -2333 0
1725 2467 1350 0
806 2699 -2322 0
-960 -539 1129 0
1794 1289 1568 0
-960 -947 2844 0
925 166 11 0
2053 -791 -349 0
-2648 -2747 43 0
-2111 2369 1516 0
1054 -2211 297 0
2697 2603 -1434 0
2926 1661 933 0
2320 800 194 0
1767 2819 1627 0
-582 1196 968 0
1715 -1385 -373 0
2278 1523 876 0
1032 2093 86 0
2641 2322 -1651 0
1439 1883 1434 0
2095 1825 888 0
-246 -1034 2913 0
1016 1951 83 0
622 2756 1547 0
1450 -53 1217 0
1114 2776 312 0
779 1482 1813 0
2347 1429 2405 0
2940 676 2729 0
205 1234 -382 0
2668 1129 2441 0
-2951 2725 696 0
184 2086 1494 0
-1762 -1261 1317 0
2530 -166 2842 0
550 936 599 0
898 293 747 0
327 -2140 -455 0
2594 -2264 248 0
-1901 847 -2758 0
2714 638 1945 0
-2660 -1831 158 0
-1745 2702 605 0
-877 2706 -1216 0
593 -196 2465 0
-1396 -1965 2224 0
1338 2327 2950 0
669 2135 1455 0
459 98 938 0
-2774 919 2019 0
-77 658 -1751 0
1751 -1125 -1387 0
2972 2352 2277 0
916 33 -372 0
1935 -555 -2792 0
-2397 573 -16 0
2915 -2177 2834 0
-2709 2527 -793 0
2794 2265 2495 0
-1474 1221 -247 0
1946 1024 1859 0
1250 -1444 -1186 0
-858 2824 2610 0
2290 2263 15 0
36 1416 914 0
-2578 -764 2443 0
2163 1043 636 0
785 -1028 703 0
1022 2794 1950 0
-1605 617 -915 0
256 929 451 0
1482 2880 2275 0
171 -2627 711 0
-1342 -2806 2930 0
2628 -406 -2036 0
-718 375 2865 0
692 -682 2613 0
2277 1174 1924 0
732 1065 1314 0
350 662 852 0
-1101 226 -2435 0
1732 1601 2702 0
2631 -2176 1147 0
938 1766 2699 0
-1737 2055 2552 0
-1634 -1239 2347 0
1783 2416 2123 0
-2455 2832 -937 0
1866 851 -1847 0
-2509 1134 -583 0
-1729 544 -2435 0
-1917 2664 2289 0
2265 2069 2767 0
711 1456 1108 0
1914 1248 2168 0
2775 -1914 -149 0
-1574 779 -2729 0
2196 -2468 -232 0
2927 1554 2035 0
945 2818 2719 0
-789 2456 -2900 0
2593 -318 -592 0
2175 -710 2449 0
2206 2782 2963 0
1040 2095 2918 0
-1424 -669 788 0
1380 1984 2442 0
1834 -586 2696 0
-607 2327 1968 0
-1536 912 -2342 0
828 -850 -1552 0
2868 -731 -1857 0
2857 2652 2349 0
2987 2020 1169 0
1489 -409 -2072 0
2273 1247 188 0
901 -2607 1134 0
-2325 -2425 1270 0
2865 658 1437 0
1577 877 2679 0
1370 -908 625 0
-1867 -65 1356 0
-1720 546 2994 0
935 2335 2299 0
562 2532 768 0
-1028 -1852 1475 0
700 -2896 -490 0
-296 2703 -2342 0
-2194 1557 1645 0
482 1780 2590 0
64 -451 -1086 0
-2694 715 1316 0
1242 2766 -2713 0
2906 2902 -2270 0
1417 1987 1736 0
-612 -897 2286 0
1089 2473 2910 0
371 41 387 0
-2572 -1784 1668 0
-2847 1545 1727 0
-313 1737 1351 0
-2539 1409 -858 0
-2839 372 303 0
2918 25 1420 0
56 1799 302 0
1123 2239 -1912 0
25 2159 1422 0
2889 589 687 0
1681 1792 -2854 0
984 312 2032 0
2430 2317 222 0
2279 -2427 -2781 0
587 260 -854 0
-526 1003 -1054 0
1210 2923 -237 0
-2394 2930 -2874 0
1175 2770 1407 0
-2392 -1224 1331 0
2640 1334 -2236 0
2118 1228 1120 0
1377 1044 422 0
-698 2196 1553 0
446 2972 -1184 0
2658 78 662 0
-662 1184 1619 0
2775 -2040 -2278 0
2189 2089 1527 0
2629 1070 1162 0
-812 2763 2856 0
-545 2434 -109 0
2029 2095 1447 0
-2782 589 4 0
1840 2766 201 0
-1537 1676 1414 0
-943 -2014 227 0
834 2395 -838 0
-1031 -644 1043 0
2393 2973 968 0
-1378 2270 1629 0
933 1363 -1715 0
-2228 1635 596 0
-1665 -1507 824 0
708 2147 919 0
2287 2027 441 0
2633 275 301 0
-195 2395 1994 0
1855 955 1078 0
2756 -2062 -1807 0
1655 -53 316 0
2287 -1122 -2648 0
389 1692 1163 0
-1941 -701 2962 0
2678 130 1518 0
-1580 495 2448 0
2425 -55 -508 0
2839 -2355 -2524 0
-779 -1730 204 0
-2690 -306 790 0
409 1639 1646 0
-1969 1775 2661 0
2607 -2183 -910 0
1321 -2539 91 0
-350 2238 -1981 0
1874 -1636 -2792 0
-2112 -945 939 0
2099 37 -505 0
1700 1639 1780 0
1532 169 -1510 0
-1204 -416 2380 0
-793 -1135 545 0
229 -1917 877 0
2140 -1696 1949 0
619 -2011 1031 0
-2755 2206 -1619 0
2292 725 961 0
1941 205 -1324 0
-1429 -1107 1369 0
-1685 407 -405 0
-1604 -1846 2182 0
-231 -2314 251 0
1127 1984 1055 0
1018 -208 -1281 0
-2064 2672 1930 0
2430 2900 1602 0
2890 847 2370 0
1718 1912 1418 0
-494 2444 -2688 0
275 1453 1735 0
1054 1558 508 0
2929 2682 -744 0
748 -871 -2468 0
2070 -1936 -845 0
2684 -682 -2550 0
853 1020 606 0
-528 2866 381 0
-2600 -1219 1848 0
-2410 2924 -80 0
1299 -835 -206 0
-2321 136 701 0
142 -1968 -2650 0
2517 -2902 1936 0
872 -2383 -843 0
-599 2651 1578 0
-225 2146 671 0
1339 1351 1561 0
629 1241 -229 0
2267 274 -2540 0
-915 1645 -2759 0
-556 2737 2872 0
486 390 2189 0
1944 1473 993 0
422 2838 961 0
1592 2766 586 0
2061 -692 2784 0
215 -2086 1352 0
446 -2663 2802 0
-1377 1059 2894 0
1000 1260 749 0
-2076 1650 290 0
-1922 1614 1419 0
319 2559 2607 0
-574 -2110 2364 0
1629 -1342 2223 0
2558 -2812 1438 0
-1186 -1851 1961 0
-2954 1384 425 0
1125 -695 -24 0
1701 1270 -1288 0
200 966 2970 0
-1186 -978 2382 0
-2402 1980 -1572 0
264 301 692 0
-100 1093 2448 0
1520 2873 449 0
2300 2271 -2198 0
2298 2983 -2273 0
1458 1982 1388 0
-1791 -604 128 0
-223 -2130 1930 0
-2728 -2018 108 0
1912 1432 66 0
925 626 472 0
2978 1160 2782 0
2363 2083 370 0
66 -1674 -2738 0
-2487 502 -1311 0
94 -2210 643 0
-566 1489 -1452 0
-860 -2166 202 0
-1177 -2091 951 0
-1145 270 -525 0
1865 1403 2179 0
-2861 779 223 0
1212 -216 -2860 0
-1039 -113 230 0
-452 602 -564 0
-639 2241 2929 0
1186 -1388 -2850 0
-725 1171 2571 0
2390 546 1033 0
494 -1263 1258 0
488 1123 2890 0
1573 2706 -2660 0
-437 -1261 299 0
2847 980 2946 0
-1588 -2585 1234 0
-77 1833 2252 0
-2599 1447 1548 0
-1809 -948 2873 0
1214 1501 1891 0
752 -606 -215 0
-836 1496 -2175 0
1763 167 2420 0
1921 2740 2627 0
912 397 1230 0
2026 2376 2308 0
-1527 -2170 919 0
1735 -92 2317 0
-1433 243 2336 0
223 1562 2006 0
2735 1187 1350 0
-2329 263 -1676 0
-1964 -1052 1913 0
-512 2062 -182 0
2820 -206 332 0
55 -829 -2146 0
690 169 1581 0
-1279 2293 -1464 0
1294 967 -1250 0
1948 402 1488 0
2375 -540 1749 0
331 -2233 1192 0
1755 531 1216 0
2388 -2319 -2728 0
551 -1552 284 0
616 -2763 700 0
2993 2851 529 0
1534 -233 2031 0
-2851 -2580 2524 0
2395 2544 929 0
-1463 1247 -2039 0
-357 1009 2792 0
-695 500 -2570 0
-2248 -539 2530 0
-1750 -1958 837 0
2771 1893 2396 0
1349 1500 1810 0
2540 279 2351 0
557 1321 1197 0
1793 1854 797 0
-1980 -637 1186 0
1962 1711 1545 0
2572 -472 -1802 0
-1621 116 -1238 0
452 1262 2908 0
2326 668 351 0
1369 -2336 -1792 0
-1281 -483 2457 0
2997 1611 2543 0
-2708 -1068 222 0
2954 2862 -1650 0
1945 -2695 -2504 0
248 -37 665 0
2830 -2896 -1363 0
-1583 -733 1813 0
1447 1474 -49 0
653 2323 283 0
3 1758 -598 0
-669 -284 2683 0
-1705 2429 1138 0
-327 1385 -442 0
1871 2290 1627 0
278 1293 -2675 0
-887 995 -828 0
-2055 1240 181 0
-2475 1081 1240 0
-20 242 23 0
-1597 2253 823 0
1235 -89 -34 0
-473 -2719 1357 0
1303 1288 1198 0
2568 -1325 2213 0
-1224 -990 579 0
-1334 1558 1886 0
947 1315 -904 0
-796 1249 -2555 0
2076 29 928 0
1058 1981 868 0
724 1419 2686 0
1435 2250 649 0
-1678 598 93 0
-1989 2524 -872 0
-1371 2104 2862 0
990 386 1514 0
14 -1787 -1313 0
-1575 2423 -1838 0
-2378 2728 -326 0
665 2781 2869 0
2360 2647 -1089 0
1247 1929 1128 0
2741 -1047 2553 0
1328 1773 2037 0
-2354 351 1320 0
-705 810 1776 0
-386 1996 -545 0
-1891 -2042 1723 0
-466 -1674 1040 0
200 776 2847 0
1884 397 819 0
1346 2071 782 0
2869 636 1730 0
82 1709 1933 0
2030 1792 2482 0
996 -1376 1075 0
65 1130 -858 0
386 2226 1362 0
1396 529 1263 0
2669 2422 -2987 0
1499 1675 1396 0
-2481 -1684 2799 0
1704 -2006 1957 0
193 163 2554 0
-2872 -922 1374 0
386 1673 2031 0
995 2666 1497 0
1006 2284 -8 0
384 326 226 0
2817 1776 585 0
-2343 -64 1691 0
-1704 594 -2012 0
2630 2081 1466 0
-2756 -2420 860 0
2873 761 371 0
866 -2823 2577 0
2402 1381 2833 0
-2234 181 194 0
-462 1976 -2308 0
731 -315 1317 0
2423 121 1377 0
1182 1247 636 0
539 2939 525 0
524 -1640 2555 0
2091 -1690 -2635 0
1810 989 1395 0
2558 288 2676 0
-540 2057 243 0
866 155 2470 0
-1240 2682 2216 0
-784 -1301 2633 0
1066 1304 1912 0
319 968 1658 0
-765 1600 492 0
-697 -1085 437 0
-2903 2745 -2470 0
-1975 2077 -769 0
189 499 1140 0
1240 877 1046 0
596 -2427 -1541 0
1376 2672 2623 0
1670 2370 565 0
-1080 2227 823 0
2647 -1069 -895 0
2973 1752 584 0
60 1087 2688 0
163 -479 -2141 0
-1734 2037 2237 0
1643 2195 2865 0
1750 -1734 1558 0
-2630 294 2557 0
2814 -654 -1390 0
-2302 960 -2323 0
-1130 -810 2646 0
1638 -1673 1909 0
2733 1451 1079 0
1073 -1524 -2650 0
2819 2425 1687 0
2413 1253 389 0
612 1650 1226 0
-2298 309 2762 0
1758 -1032 -705 0
2678 -1244 -2224 0
-1398 -2044 273 0
-2688 2005 2742 0
2202 1711 2955 0
-2046 212 1748 0
-2540 2518 -24 0
1421 -715 -1195 0
1189 182 -2710 0
1942 655 272 0
1927 1357 370 0
2578 2337 553 0
1267 149 891 0
2640 -2702 -205 0
1407 -2555 -2589 0
2242 1192 886 0
-2972 1356 2961 0
2634 -2663 2952 0
-804 -1706 2646 0
1161 717 1850 0
-70 -2810 17 0
2230 1764 1252 0
-190 304 -566 0
124 -607 300 0
2483 -2473 -2486 0
2399 824 2731 0
-1126 2177 -1425 0
609 2712 -864 0
2323 2612 539 0
-1912 -536 1906 0
-1824 1373 -633 0
2370 209 -667 0
289 2940 1025 0
1409 -494 2335 0
621 -192 -2973 0
1498 1646 533 0
55 2005 2046 0
2340 775 2301 0
-2911 1557 51 0
-2005 305 1676 0
-2168 -1489 1757 0
462 -1909 -642 0
-1592 1896 2961 0
-2877 2479 2825 0
-942 2492 -2926 0
-2956 1544 -1813 0
561 2815 -1443 0
2707 2318 2846 0
2512 2606 2131 0
2152 -2521 -179 0
-636 -2929 1568 0
-743 1236 1225 0
-2725 2176 -2244 0
2521 -2048 1383 0
2902 1715 2431 0
1352 -2594 2705 0
2309 1763 -2553 0
1089 717 2204 0
-2814 1323 1625 0
2040 1546 2084 0
47 2446 1618 0
-2428 -2347 1694 0
2571 2428 451 0
1697 2242 2188 0
-2539 -2158 619 0
973 1332 1583 0
-2930 -2187 1964 0
-1536 2068 1247 0
1118 294 2600 0
2382 1301 436 0
-138 1782 -379 0
2908 -2204 1745 0
274 -454 -2632 0
502 2791 -2161 0
584 2929 1080 0
-1941 -2334 2280 0
677 1566 836 0
1204 -1144 -1650 0
206 451 188 0
-2596 -2409 435 0
961 -2661 1719 0
-2234 1046 -1844 0
-218 170 600 0
4 -2557 2037 0
470 2379 2684 0
-1010 1346 1453 0
-1008 1248 1015 0
-2689 2681 -2063 0
1622 1873 -1235 0
1478 679 2341 0
2406 -35 461 0
-13 -1125 259 0
1804 2140 1790 0
-198 1667 -103 0
2873 259 2 0
74 762 1388 0
-2420 -1497 1562 0
1397 1369 143 0
875 1554 -981 0
14 2603 291 0
-2764 -796 1945 0
-1116 2631 1545 0
-712 -995 1818 0
1814 -1724 2249 0
-2244 -2644 2320 0
1160 1026 2215 0
1263 39 460 0
1224 1377 2520 0
909 180 -1121 0
246 1801 2405 0
-201 1446 -2812 0
156 2763 2012 0
-1053 -1479 118 0
336 2801 2392 0
-1662 -2924 775 0
2821 -321 2877 0
1687 2399 -1240 0
-2627 256 -1445 0
2560 -2604 84 0
-575 434 1306 0
1078 -2155 -1456 0
1447 666 2548 0
2903 1272 170 0
133 -2035 -429 0
-2416 -2256 2090 0
2450 2413 159 0
2276 1178 1688 0
1025 342 -2799 0
1372 1029 981 0
-583 -16 348 0
2925 -2304 -1807 0
258 281 1140 0
1939 -1624 -2614 0
2400 2812 1120 0
1605 -250 2403 0
2993 474 2549 0
-331 1521 875 0
89 1701 2970 0
-510 -1469 2866 0
1355 2902 -1349 0
-213 -2448 2261 0
-187 2488 291 0
-1941 2830 84 0
-616 21 2556 0
-2040 1727 -165 0
123 -407 -580 0
256 -2490 2989 0
862 2908 -2730 0
1359 2858 214 0
2021 -1748 -1566 0
2418 2267 2268 0
2100 1088 937 0
2694 1529 1540 0
-1460 35 2435 0
-2517 2963 1698 0
2536 -2926 -255 0
-2980 412 2409 0
1085 -882 2478 0
172 2470 2415 0
-1403 456 1477 0
-2848 2595 2937 0
359 2511 72 0
-2076 1977 1349 0
2617 2474 379 0
153 293 982 0
-190 -88 1126 0
888 -937 -2639 0
1033 2387 1243 0
1589 1501 -2014 0
-2938 374 -2966 0
1325 891 -1887 0
-2631 1505 -1636 0
1295 881 -2450 0
2807 1092 2780 0
1635 733 2207 0
-2759 1114 -1544 0
1779 2873 2002 0
-607 -2581 2425 0
-1243 1191 489 0
-1976 1715 -722 0
834 -2603 -819 0
2212 1712 2180 0
114 -2589 -2877 0
-1528 -1252 1435 0
-1137 -2919 1411 0
-1389 1375 25 0
2749 976 555 0
1214 1023 2967 0
464 1124 436 0
747 475 -2823 0
-2545 -2446 1764 0
1558 -606 -1911 0
2981 813 2532 0
849 2580 1929 0
2112 -2141 -2127 0
-1410 996 -769 0
2235 47 -2831 0
-848 -1066 2080 0
1322 2992 -1891 0
-866 2206 588 0
1296 2882 2575 0
2335 -587 -972 0
-1245 2130 -437 0
-329 -441 1917 0
-1801 -1545 2103 0
1080 780 1937 0
2150 -325 817 0
-1167 -1087 791 0
-412 -2487 2839 0
388 107 -1532 0
-2360 2690 2455 0
-1267 2575 1467 0
1301 -1901 1520 0
1303 922 293 0
-2746 1706 -2887 0
2671 260 2452 0
1767 2975 1728 0
352 2754 355 0
2863 -1739 585 0
-1811 -1745 766 0
2462 1305 2456 0
-724 1552 -225 0
-1353 644 -15 0
1335 2293 1213 0
582 2410 2776 0
-507 1852 -831 0
-584 1040 -794 0
2603 2467 2492 0
37 1400 1288 0
-1988 2399 2348 0
1834 -1729 14 0
334 379 1873 0
-2094 1532 902 0
494 70 -179 0
2192 1202 -1496 0
-846 1759 335 0
1295 1153 -2528 0
605 -1033 -1240 0
-2807 1892 891 0
679 -1 -854 0
-1878 -2680 2869 0
-749 1639 -342 0
-2994 1577 -2086 0
-2568 255 1775 0
334 1093 2814 0
2586 122 -2509 0
1790 -1372 1687 0
-2047 2583 2731 0
2343 -2259 -2530 0
411 -603 -338 0
860 1885 925 0
156 -1630 -1265 0
1483 2710 -2198 0
1445 -2831 -524 0
1018 -487 2133 0
-1367 722 -200 0
-601 -2812 2664 0
1679 1855 2792 0
1109 1891 1208 0
-1719 1856 -828 0
2577 149 2305 0
849 1401 959 0
1846 21 -2616 0
1143 2203 -894 0
-70 881 1885 0
1833 2671 2054 0
797 1978 1321 0
1804 1444 1440 0
1653 709 210 0
2250 -355 1913 0
-994 1364 1783 0
-2855 -448 175 0
2884 2328 1922 0
-1491 1373 1665 0
-2534 1552 1171 0
178 483 2011 0
2589 -97 1044 0
1371 2010 1559 0
2040 -2617 -2651 0
795 -495 1585 0
2434 2287 -2178 0
1214 1802 1054 0
986 -1838 2169 0
-1561 2657 135 0
-1358 1027 -1043 0
733 1182 -782 0
2152 681 291 0
-1445 -528 1099 0
1836 847 919 0
-230 2650 -1359 0
-774 2727 -1776 0
-277 1694 1169 0
2539 332 447 0
-1574 -2803 1539 0
2616 1801 -542 0
-924 -2230 1626 0
2189 -1708 2458 0
774 1659 1750 0
1069 2667 154 0
-591 302 2134 0
-1645 -2474 564 0
75 -2424 1376 0
1900 -287 58 0
-2855 -1030 1347 0
338 1477 1558 0
-1308 1269 1407 0
-2174 2353 -16 0
1563 -838 2507 0
1618 2604 477 0
1632 76 1175 0
723 -2518 1863 0
129 320 1149 0
1220 2202 -883 0
-690 661 -1798 0
2772 2888 2884 0
1689 827 -478 0
-1042 2751 800 0
482 930 1757 0
2389 277 2745 0
2843 -1121 -2151 0
-2531 -560 2565 0
889 2866 1594 0
2899 84 -221 0
483 2228 56 0
2371 -2201 -369 0
807 2998 142 0
-12 -1976 41 0
2173 1084 2028 0
1306 -2483 -312 0
368 -1868 -340 0
1237 -1573 550 0
1759 -1697 2191 0
134 -1720 -1071 0
2969 -1342 -1280 0
412 -2088 -23 0
-1668 2609 -609 0
2118 -2966 2436 0
933 835 -853 0
-61 12 1677 0
379 851 1376 0
1800 2418 281 0
-2097 1250 -257 0
1004 -767 -1899 0
2727 -2415 -1946 0
2655 1607 1308 0
1771 2192 968 0
583 -1828 -947 0
1051 251 1827 0
-895 792 492 0
-82 -452 2650 0
-148 286 -1948 0
2445 658 1244 0
358 786 2897 0
2192 1028 -430 0
-2856 93 551 0
-1494 2820 -1056 0
2896 -1889 -123 0
-2256 -161 2155 0
613 1951 922 0
2000 -2621 2061 0
-834 919 2166 0
2385 2597 377 0
440 469 -2508 0
2506 1274 2578 0
-906 93 1051 0
-1343 314 -1763 0
2476 -627 86 0
490 -2844 1038 0
986 1238 2500 0
-28 2695 -47 0
2186 963 1006 0
2047 -622 -1386 0
-44 339 1260 0
-490 2862 -1639 0
541 2619 2908 0
265 2089 97 0
703 629 159 0
1616 2620 -2541 0
2665 -2578 -816 0
-591 1815 550 0
-1239 2421 717 0
1157 2394 2893 0
11 386 213 0
-447 1039 2794 0
2374 1947 -2922 0
-302 -1501 1966 0
1859 2926 1687 0
-2556 -2074 2411 0
-1073 332 829 0
-1672 1720 101 0
-2125 678 1731 0
1296 2813 1869 0
-2773 1873 -471 0
220 -1102 2243 0
1235 1284 1596 0
2467 -1888 2401 0
-779 -526 1811 0
-2317 961 -2981 0
-233 1681 119 0
1007 2758 270 0
-3 674 -1018 0
2846 -1263 -1338 0
2062 -2818 -1698 0
2426 1554 2735 0
1912 1926 930 0
944 758 2957 0
2783 -813 764 0
2209 2160 -2434 0
2864 2978 -540 0
2425 324 2046 0
1599 2567 -195 0
-2031 214 -1597 0
546 859 -1319 0
2871 -2396 -1061 0
2927 1507 2154 0
-75 2285 -2252 0
1554 -2338 2560 0
1635 1433 2157 0
1579 -1112 2597 0
-2577 2696 -634 0
942 1745 921 0
1772 2327 -2913 0
1440 -910 -773 0
794 -2094 644 0
908 942 2090 0
-615 995 1868 0
-335 -1479 2466 0
653 132 -525 0
2354 -1026 -2921 0
-599 1742 -751 0
302 519 636 0
1889 67 -921 0
-577 454 1081 0
2959 1519 882 0
922 1998 333 0
-1828 561 1337 0
57 1955 -2617 0
2008 -1551 -1049 0
-748 -913 179 0
302 875 2914 0
-683 2490 2533 0
-2914 607 -2812 0
-2417 1074 -2340 0
2147 1380 2349 0
-977 2572 548 0
2814 259 449 0
1588 -1366 1241 0
-276 903 -376 0
476 2599 -757 0
359 -1823 -2582 0
1043 1339 1621 0
-797 1501 789 0
2460 -2210 -1221 0
2581 839 2598 0
644 2048 -2510 0
-1271 -1204 721 0
2290 -1102 -1588 0
-299 515 -895 0
534 -1520 699 0
2998 -68 1942 0
2925 -1158 -105 0
-2280 427 -1987 0
676 43 -2138 0
-2329 -535 502 0
855 -804 1281 0
1465 1408 2778 0
2914 431 340 0
-1387 2975 -2608 0
419 1307 1965 0
