p cnf 3000 7500
-2294 110 1759 0
1440 1164 2606 0
-2268 1134 931 0
-2601 2002 -297 0
-2592 1183 -2697 0
604 2251 503 0
1645 -696 1478 0
413 1321 -2465 0
-144 1176 469 0
-628 1001 1478 0
748 28 1964 0
53 -195 -728 0
1221 1618 1919 0
-2330 441 -1064 0
1547 -135 1020 0
-2347 2595 -2037 0
2467 2031 -2209 0
-225 992 490 0
-2515 1076 -1175 0
-2233 -618 2070 0
2993 -1173 -320 0
1988 2544 -1896 0
-2734 1578 -133 0
-2205 2308 -2219 0
1258 371 -118 0
1711 1435 2909 0
26 208 -248 0
-2107 -1392 360 0
-1007 1980 -2272 0
1116 2950 507 0
1086 -1847 -1801 0
-1316 680 2327 0
-2701 2368 -87 0
-359 -460 1018 0
951 -2799 -1218 0
135 -2744 -835 0
860 -2543 2002 0
2872 1551 -256 0
1419 1004 913 0
30 -338 2270 0
709 -2287 1968 0
-329 1850 -2732 0
2535 187 2868 0
1354 689 17 0
1230 2421 -1363 0
-497 -862 734 0
2683 2848 2433 0
474 1572 1168 0
-2326 -474 1513 0
-2760 -485 2308 0
1096 2036 662 0
2206 2572 2342 0
1898 -164 946 0
-2970 -1363 1724 0
-189 2487 -1780 0
1249 290 428 0
-264 1180 802 0
2003 690 2758 0
1744 1039 2200 0
-2879 55 -1357 0
-2921 -114 1209 0
860 -2065 2402 0
786 -1830 2367 0
2358 2094 2206 0
53 745 122 0
-2052 2953 1173 0
70 -2914 -584 0
313 -537 -2345 0
1558 1720 -1528 0
-752 1530 -2845 0
1304 1824 198 0
2460 2928 1001 0
-2993 1555 2584 0
-2574 -2023 1223 0
1124 465 1406 0
629 427 2637 0
2002 1524 1722 0
1877 -915 -424 0
2566 1057 1942 0
2988 1161 -781 0
1942 1117 1871 0
1038 1730 2026 0
-1546 -401 2916 0
-343 23 568 0
2469 2382 1598 0
2709 46 2748 0
-558 1126 1084 0
-1209 -108 1875 0
2822 -1197 -2139 0
377 -685 -698 0
226 1148 584 0
-1386 1109 -2483 0
-2590 376 -504 0
2891 575 2638 0
-2146 -1021 2168 0
1239 -963 906 0
2737 -890 690 0
1905 1736 160 0
1245 -2472 -930 0
2903 640 -1987 0
-2728 760 -813 0
1775 789 70 0
206 1009 1326 0
-2424 198 2867 0
-366 1491 2656 0
1386 2473 -511 0
1713 2810 2830 0
2225 747 -2908 0
-188 -946 2464 0
-778 859 2805 0
-1981 2968 1035 0
1209 1934 1256 0
235 -1567 -2618 0
-2496 2257 1069 0
2210 -2543 -2853 0
1268 2638 73 0
727 2813 -2385 0
2526 2537 -1471 0
1982 915 2477 0
376 -473 1424 0
1017 263 2405 0
89 451 909 0
2367 317 6 0
-2927 2155 -619 0
2536 2471 2085 0
700 -365 -1188 0
1915 46 2087 0
-522 1127 1073 0
126 -1006 -2281 0
-878 -670 2534 0
1892 1501 1853 0
106 2133 279 0
-793 1641 2641 0
2820 52 2773 0
-1638 -1416 541 0
-2522 -1715 2181 0
1196 2320 1810 0
1962 2392 2684 0
2891 2941 -290 0
1825 -1683 -2114 0
-1045 -1605 2602 0
-155 -1889 2511 0
1925 749 46 0
1422 1292 426 0
2829 -2918 723 0
2764 -1092 -248 0
2806 1938 88 0
1715 679 2610 0
1733 1457 109 0
279 1902 2718 0
2117 206 1993 0
2412 1083 370 0
2339 1536 1711 0
752 -2805 -595 0
2935 -1903 -345 0
1083 -978 -282 0
-2843 2466 -1446 0
2 724 -5 0
-602 683 2277 0
2693 2550 482 0
2645 996 2888 0
-1326 14 1410 0
2972 2186 2321 0
648 2584 2324 0
2627 -209 1747 0
1008 2900 -17 0
2300 2068 1437 0
1450 421 33 0
2894 1863 -1843 0
2062 -658 2838 0
1378 -2658 1577 0
1136 2221 552 0
623 -491 2379 0
-56 -644 2988 0
-433 -1010 1194 0
-88 2053 932 0
-2634 1470 1956 0
-453 2201 1153 0
-2555 457 -2311 0
-2054 -372 1209 0
2000 1907 -2521 0
-122 1457 868 0
-395 1368 679 0
-2959 89 1009 0
229 30 272 0
437 -1174 755 0
2991 -903 -720 0
1026 -1735 -2732 0
1035 -699 2945 0
-187 458 -11 0
926 2550 740 0
470 1475 1098 0
-2871 2642 -1457 0
1919 1402 179 0
2838 1011 779 0
284 2252 2277 0
2616 -263 -276 0
-2619 -2819 884 0
2872 396 971 0
1113 211 -2995 0
2194 2736 2978 0
-535 -1773 4 0
1189 1521 842 0
1580 -1367 -870 0
2687 331 1238 0
-2568 -2336 1307 0
1504 -1675 -541 0
900 -1051 -475 0
-2687 -1153 1650 0
2629 -1529 2267 0
-1984 -2001 2080 0
2416 -882 1315 0
2787 1151 1343 0
2711 36 -2208 0
1530 2522 17 0
1241 763 -2632 0
454 -823 -2479 0
-1875 966 1143 0
2290 -2674 -2734 0
1757 2864 1059 0
1722 395 129 0
-1860 15 -2796 0
2962 -2552 -2709 0
-17 2969 -1519 0
-1810 -2283 1494 0
-2879 277 2136 0
784 745 1681 0
-2761 2685 -299 0
1100 -2150 1314 0
2550 -2663 -2055 0
2011 1481 727 0
1576 -2271 -1816 0
1787 -945 1453 0
2459 672 2722 0
703 237 -1709 0
698 -149 -2162 0
465 1148 -342 0
1866 -1396 1351 0
2943 -1397 -37 0
-269 1831 -1491 0
767 1575 1006 0
-890 2821 408 0
2314 1645 2450 0
1106 -2058 -775 0
-2892 54 1515 0
-1947 -1908 1001 0
1811 -729 2798 0
2689 40 160 0
1286 2030 -482 0
914 2109 2505 0
2761 -2581 -1478 0
1447 2692 -340 0
-2801 2007 -1845 0
-2609 -2173 272 0
-1371 102 2589 0
-339 -2377 845 0
-462 -1757 2999 0
-1161 -2668 2832 0
1263 -1426 1410 0
2750 928 716 0
825 -360 2614 0
1710 1700 2089 0
2997 1038 2393 0
-1870 1591 1570 0
724 34 1567 0
-378 2229 1473 0
-2786 2533 2618 0
-650 -124 1465 0
-1490 -455 1001 0
140 2906 205 0
2941 2612 397 0
-1006 -1355 1949 0
1380 1876 -931 0
-2239 972 1557 0
-1350 590 -567 0
2279 -1558 -1765 0
1042 2959 1051 0
498 -1072 2522 0
1973 2680 -2464 0
2453 -2104 -2570 0
-2431 498 -2558 0
-1047 1025 -367 0
-731 -798 2015 0
114 2934 -2964 0
2066 2047 512 0
1051 -1829 -1435 0
2547 1293 2710 0
1140 -2472 1624 0
-2535 -1025 32 0
1264 704 1934 0
-230 -1100 1923 0
1061 2992 1678 0
849 180 1090 0
2078 -2158 1552 0
2718 1440 2861 0
-505 -2588 2911 0
2402 80 -2435 0
-368 -2274 991 0
-1158 13 -1269 0
23 808 -1936 0
2310 2464 204 0
1019 -2729 1252 0
200 1236 446 0
-2602 -1511 1202 0
-1545 -945 2535 0
1005 75 115 0
-1163 1955 1750 0
-2359 -900 577 0
-2235 -2491 1643 0
2721 -1008 -1603 0
172 676 242 0
1360 2167 2014 0
-543 1230 -160 0
2282 2963 781 0
2821 2412 835 0
-1371 366 -2797 0
984 -447 -426 0
1575 1456 1522 0
1965 1855 1990 0
675 834 1578 0
2261 818 1017 0
-2494 -2473 235 0
1767 2280 -2547 0
-699 -2529 346 0
391 -1972 -2930 0
-864 2733 293 0
1614 -1771 2628 0
-2875 1865 -2147 0
2719 -712 -516 0
1539 1869 2041 0
1764 -115 -62 0
1324 -2838 2454 0
1683 827 843 0
315 2289 675 0
1881 1311 2909 0
2314 1958 1182 0
2769 -412 536 0
-12 531 1755 0
-539 -1669 2638 0
-949 2091 2426 0
-1122 1558 -146 0
-669 -2781 531 0
1307 1469 1890 0
2837 -1170 1192 0
229 -1155 -2930 0
143 2034 362 0
1643 1490 2343 0
1204 -2628 -617 0
-20 905 1659 0
610 755 -202 0
-65 2168 -960 0
411 2485 230 0
377 1875 2133 0
414 -2221 2491 0
-941 2926 -1083 0
2939 -1153 -1345 0
-2923 2897 -2037 0
-315 2443 -1196 0
-385 1273 1857 0
1930 479 575 0
-1289 1256 -1113 0
846 -987 -2066 0
-2083 -527 1694 0
-976 155 1095 0
2501 1861 254 0
2973 1789 2326 0
1526 -334 95 0
-2256 -504 549 0
-780 2300 1901 0
-2493 50 -1853 0
2373 -890 1506 0
1064 295 2378 0
2039 1566 -2171 0
-2540 -84 1325 0
-194 2770 -2706 0
2142 350 1291 0
-2087 2964 -835 0
143 -2648 -931 0
1161 -2079 2221 0
2051 -1165 2054 0
-122 1573 -1459 0
161 944 -1039 0
1464 130 2518 0
703 2811 302 0
2111 2544 -1351 0
1677 -2708 -1490 0
927 2447 1666 0
651 -1893 630 0
2193 250 2066 0
1658 -2532 -2812 0
572 -841 968 0
-341 901 -1543 0
2914 1804 -553 0
-2422 -1880 1167 0
-2622 152 2759 0
760 -1549 -904 0
1036 -740 -1733 0
2671 -1911 -527 0
-940 587 2922 0
1777 -2130 436 0
1885 1474 1066 0
14 388 1231 0
1225 -2164 -1445 0
1351 -2420 258 0
2392 1953 -429 0
2045 1034 1887 0
1213 2941 1667 0
203 2300 2878 0
2984 457 -564 0
-2462 -1752 2548 0
2098 -757 -2014 0
1026 463 1591 0
1756 1638 -2244 0
973 -2817 -1961 0
54 106 2247 0
799 2588 155 0
384 674 961 0
-2542 -1361 903 0
2595 2376 1928 0
-2264 2382 -222 0
-1254 300 2727 0
-1747 -1567 725 0
2848 1031 -2976 0
1408 2224 2092 0
2074 -1709 -1217 0
819 -2842 -2171 0
-220 -2816 2087 0
353 -1073 2206 0
1029 -2696 2988 0
520 2956 1517 0
-2265 1835 -1025 0
1476 -2616 1958 0
1071 2818 -1597 0
-2401 -1509 1986 0
720 588 2703 0
1625 2693 -2178 0
-2667 1366 222 0
-1650 1129 2282 0
-2163 -2289 2587 0
686 -361 -45 0
2000 16 2108 0
1090 165 746 0
-2929 1893 -1978 0
-1698 -1773 2847 0
2080 -1559 1613 0
-2172 -2109 2876 0
25 -2744 1305 0
2762 904 558 0
2930 -962 461 0
-2604 1896 1471 0
1255 737 966 0
-502 -612 1017 0
492 -504 -1504 0
-62 -587 1579 0
-2571 1698 358 0
2418 1696 2086 0
2874 16 -1945 0
1690 -2848 2663 0
2881 -1503 -1332 0
1759 2906 -1488 0
2598 -2688 -794 0
512 -2789 -252 0
199 1128 18 0
-870 443 1066 0
-2562 1966 -2790 0
232 2428 2137 0
-2673 2371 1341 0
1030 858 -472 0
1447 -2860 -1950 0
-2941 1558 968 0
2385 367 128 0
-1911 2624 2276 0
311 1149 2139 0
1785 -401 2919 0
-1126 -1642 2181 0
-1245 -1933 1413 0
2428 1203 2794 0
1801 189 2533 0
2166 1693 2892 0
-1505 -2243 1495 0
90 2950 2422 0
2157 1900 -1898 0
869 773 1355 0
1591 1185 2577 0
-1208 2415 544 0
-2311 -1524 2940 0
2329 2089 1410 0
2690 -1079 -1778 0
1056 -2852 -2270 0
1752 2293 1764 0
859 -2013 -2417 0
2434 -1954 -1107 0
1195 -2998 685 0
1686 1791 2754 0
1388 1501 -2999 0
2523 1987 -1410 0
294 846 1567 0
2514 1829 2069 0
1062 2401 -1332 0
2248 1855 2624 0
604 2892 -1646 0
2758 2036 2680 0
1998 2801 2485 0
1403 46 1126 0
2229 2768 1386 0
-2224 -2443 2344 0
2676 1162 -1069 0
2891 1827 -2612 0
1678 909 2385 0
1905 482 -774 0
2547 -2853 -414 0
658 -836 506 0
2027 1247 1116 0
690 -1779 -1610 0
582 169 -41 0
2805 -2374 -2803 0
2799 493 2861 0
1120 1559 2548 0
924 32 1429 0
64 110 2577 0
-7 -381 1202 0
1121 -1056 1083 0
2882 938 803 0
-1081 1365 -2316 0
476 1527 2444 0
2057 -2225 -526 0
-2291 -309 1391 0
2487 -1005 1637 0
-728 -1718 2211 0
779 1122 -2179 0
-717 1803 533 0
2508 201 1591 0
-376 138 -1945 0
224 1732 1312 0
426 3 -1636 0
-2433 2987 -1531 0
2979 -421 1019 0
791 -550 374 0
1542 70 2677 0
-143 635 -505 0
2455 2930 1487 0
433 -2337 629 0
1824 2886 2591 0
1436 2799 1613 0
2263 -1972 -1220 0
1596 -189 -948 0
1402 -697 96 0
-41 -584 1797 0
1539 1222 836 0
1563 2886 6 0
557 -2509 -812 0
-2366 564 -1450 0
1963 -663 -2603 0
1469 1916 385 0
55 -18 -494 0
-1507 416 2477 0
594 764 529 0
752 698 -1209 0
-1072 2639 400 0
479 2601 -18 0
2067 143 540 0
1479 1003 208 0
902 575 -322 0
1917 2577 2889 0
1461 1710 194 0
2861 361 335 0
2840 1690 -82 0
2025 -2978 -2962 0
-20 -2629 2475 0
-1059 -1510 2352 0
-1708 157 -326 0
525 1329 -1822 0
1679 -1712 -2437 0
2333 2076 1999 0
-501 -328 1068 0
-1167 361 -401 0
2672 2332 -2601 0
974 1384 2510 0
-683 -2786 2832 0
2116 1622 714 0
2594 -2120 276 0
827 -534 898 0
2749 1490 1171 0
-1615 -2802 313 0
-2247 -610 2544 0
-1662 341 1609 0
-2143 2231 84 0
2343 209 1452 0
98 -1117 869 0
2650 -2106 538 0
588 -2296 2154 0
1424 220 1948 0
853 1684 1797 0
2754 606 2479 0
1281 -755 2244 0
2031 2412 1943 0
577 2476 2423 0
1669 2274 2018 0
-1014 1701 -917 0
294 140 1049 0
1181 630 545 0
2712 304 -1456 0
-1343 -2199 1696 0
-315 2007 -174 0
309 610 320 0
-1893 -1521 1329 0
-484 -1963 2355 0
-1470 1319 -404 0
1565 -2520 2498 0
1515 397 1876 0
1983 -641 -2519 0
2067 789 2428 0
989 -2638 -2300 0
-1298 841 2324 0
880 2976 467 0
123 2375 313 0
-2824 2348 650 0
-2453 2937 -903 0
-2803 1375 2548 0
-1860 2548 1823 0
-21 1974 -1372 0
1081 1452 838 0
1778 246 -1027 0
1405 17 281 0
889 -2527 1798 0
-411 951 -356 0
2604 1776 -1201 0
-2170 1478 -1091 0
2229 2399 1418 0
-987 -1478 1482 0
-335 236 -885 0
2577 2169 312 0
-245 798 -362 0
147 -1907 -1620 0
336 -1680 373 0
-1467 2610 170 0
136 2510 -1422 0
1408 1724 1716 0
868 671 701 0
800 2674 -2202 0
936 -618 1709 0
-291 1900 -2871 0
39 -395 -1014 0
2965 -2347 -2010 0
81 -2085 -1340 0
806 2045 2896 0
2085 -180 -1449 0
-241 2127 -1245 0
-1242 2345 -1253 0
-898 2311 -2819 0
1835 1455 -1539 0
1161 2427 1332 0
1760 -2976 1459 0
-3000 -979 323 0
1795 -1838 1964 0
1540 832 2023 0
548 813 1289 0
-356 2236 2157 0
-291 -2740 2728 0
187 2565 2109 0
107 -2630 -2650 0
2271 -2852 -2588 0
-1779 2853 -442 0
-1950 -1376 1021 0
-1385 1333 2768 0
1378 527 1363 0
991 37 2464 0
1510 1654 1642 0
852 2203 -2703 0
-482 1273 -125 0
2280 60 1837 0
-1207 2350 847 0
-929 437 -1228 0
1094 -69 -2605 0
2572 1953 1583 0
-318 1480 -625 0
2003 1133 -907 0
-314 1373 2113 0
93 -2566 1432 0
2079 -2997 -1454 0
-620 1750 -2628 0
1131 1209 -2717 0
1100 100 248 0
2006 2414 2302 0
-833 2101 730 0
-869 2672 -2031 0
1626 -959 -1654 0
2507 2325 668 0
-116 2343 2703 0
-528 2537 -2767 0
1343 2096 35 0
1587 2933 1695 0
1458 -1662 2938 0
-653 2685 -114 0
2275 2936 1733 0
2639 1578 2867 0
2164 1336 2973 0
-898 2643 -622 0
748 2881 887 0
-43 973 -750 0
1206 -2615 1942 0
-2114 313 -1345 0
296 2689 1388 0
224 2388 2009 0
-2666 1556 639 0
1738 -882 529 0
1168 1374 -1744 0
-2977 407 1036 0
2055 -1031 -92 0
-525 -1455 1622 0
2626 2981 697 0
2628 1701 -2036 0
1888 -956 -2595 0
339 -2157 2513 0
1944 2564 391 0
938 1838 -41 0
1396 -1477 2394 0
1854 2848 1947 0
1331 2282 2886 0
131 2005 1344 0
-1439 -472 2080 0
-1216 2184 2547 0
71 2458 -2478 0
1475 -2894 -1951 0
2639 2007 450 0
451 -233 -373 0
-2207 2581 -307 0
-770 1274 1744 0
828 1983 2446 0
851 2448 444 0
-129 486 -183 0
-1375 1424 -747 0
-2860 2829 -1916 0
-2008 2384 -19 0
815 17 1538 0
2866 2184 2114 0
-2074 2825 831 0
688 98 1832 0
2698 372 534 0
950 2918 -2649 0
2708 2269 -666 0
590 656 -2260 0
-2160 804 -440 0
-2453 591 -2730 0
2214 904 1446 0
-2415 915 -717 0
2653 2263 169 0
813 2527 2568 0
-2353 1458 1146 0
1678 672 -2404 0
705 1058 221 0
695 2527 1245 0
560 1813 1657 0
2998 -2263 -635 0
2490 1275 1845 0
1793 1990 2557 0
239 -2716 -2902 0
371 302 1296 0
-16 -2111 2578 0
2845 -2725 -16 0
-1488 626 373 0
412 1052 133 0
1125 -109 1708 0
-1957 1818 -1635 0
-1556 -1498 410 0
2944 2031 850 0
1220 -1067 2620 0
942 742 2146 0
2132 320 1736 0
1145 1185 718 0
2608 2090 1577 0
-2411 1259 -275 0
-2855 1703 -7 0
405 1435 -2080 0
-644 1441 -1057 0
-1507 216 1997 0
-161 1623 -249 0
-270 -506 1332 0
2889 -2651 1378 0
1617 2778 880 0
1405 1885 1360 0
909 2328 1600 0
-1019 -831 2546 0
1721 2702 1857 0
474 2194 2559 0
-2002 938 2754 0
1760 1729 1758 0
1014 -2226 2806 0
2443 78 2971 0
-496 564 2324 0
610 2148 1259 0
1232 712 965 0
-1868 1727 924 0
633 -1223 -2921 0
436 2073 -2014 0
104 2895 2249 0
765 1059 1373 0
814 -2938 -14 0
528 -2709 2871 0
1904 1236 1732 0
2709 -1954 2500 0
2671 -2520 -2323 0
2623 -134 -2462 0
1296 -1212 -2580 0
-1391 -1452 579 0
-2202 1301 -2637 0
-2310 -1334 124 0
-2831 2812 -2135 0
2462 529 2867 0
325 -705 2746 0
-2443 2489 575 0
149 1065 -1624 0
1215 1655 -1660 0
2741 2973 70 0
-712 2176 2219 0
2877 2554 434 0
576 1339 2765 0
1521 1152 -787 0
2791 2474 2612 0
506 -672 -63 0
2116 -2662 1754 0
-1121 163 -1393 0
1072 1508 2539 0
2578 1702 2245 0
2273 -86 2396 0
-592 2775 2127 0
611 -2390 2956 0
2507 753 2374 0
653 267 2073 0
1382 2285 1200 0
-2698 2402 2983 0
636 2131 359 0
-1472 -443 1934 0
1269 -1847 526 0
1616 -875 -1779 0
-1170 2856 -818 0
1445 -2531 1089 0
532 853 -872 0
-2430 1346 -138 0
1290 2737 -2461 0
-2694 -352 2431 0
2792 1835 405 0
1806 1048 2155 0
1952 -2671 -1490 0
2602 88 807 0
1198 -801 1422 0
1147 1080 1058 0
-2489 173 -2404 0
333 407 -2314 0
288 1525 2274 0
1535 1881 -455 0
384 -1273 1217 0
1584 -896 -2881 0
2050 -1659 -588 0
2956 2584 -207 0
2549 92 -1185 0
2175 -77 -2790 0
1297 -1873 777 0
-2664 -1242 2357 0
188 1188 -1105 0
-2396 -2286 1622 0
2731 2396 1211 0
2911 -2474 -2532 0
-2844 1060 1655 0
846 -2568 -394 0
2238 159 2932 0
1430 27 1933 0
1784 2543 -2239 0
2861 2136 2396 0
921 -260 -2826 0
2538 651 1965 0
-1628 1326 2270 0
2505 705 -2280 0
2870 2523 1270 0
1748 2906 266 0
2237 304 1708 0
584 -389 -2190 0
1267 2071 1125 0
-2093 -870 491 0
273 -1540 1764 0
1399 2314 -408 0
2240 2618 2437 0
2799 381 1727 0
1115 2554 -2579 0
1712 2364 2071 0
714 2067 -849 0
161 -1022 -2436 0
2544 2785 -1121 0
468 1507 2800 0
1751 -2411 2443 0
1822 476 1769 0
-1109 1511 2126 0
1710 1224 -2232 0
1368 839 -2374 0
2502 2755 -588 0
-691 -1818 2399 0
-807 -258 67 0
-353 169 -1328 0
401 -2273 -290 0
-1561 1188 2672 0
8 2618 2739 0
-375 -703 2136 0
1072 1757 1545 0
1537 1789 -2246 0
566 -1153 -233 0
542 566 1322 0
1448 2155 -481 0
2423 533 270 0
1834 1389 2882 0
-2329 2241 1610 0
608 1289 2196 0
2547 2631 634 0
1875 2304 2985 0
104 -334 1507 0
-2603 -1980 2091 0
-1617 -117 1845 0
1702 1280 1461 0
-690 911 -215 0
-141 2369 317 0
2524 1253 1025 0
249 -1534 298 0
-586 2038 -1254 0
1543 -2151 -1939 0
818 -2704 -2106 0
2286 -2202 -2808 0
56 1407 2189 0
-1713 -812 936 0
2696 -1523 -308 0
1100 -714 -1569 0
1147 585 856 0
-133 1025 -1741 0
-272 1990 -1979 0
2307 -1188 868 0
1966 -2077 -1803 0
374 -831 -2971 0
2208 -1045 -1496 0
-1993 747 463 0
-2358 178 -1242 0
1319 76 1201 0
2894 269 2195 0
1790 -2995 -403 0
-1509 -2514 1947 0
-2086 256 -592 0
-2444 60 -1097 0
2917 1394 1354 0
-2973 1144 -2696 0
-1653 -2003 313 0
2718 870 2145 0
272 2484 2419 0
-993 2443 1372 0
-1391 276 2309 0
-2302 1162 462 0
2403 55 759 0
1516 2788 1399 0
1926 234 946 0
-736 -2059 1976 0
2007 441 -368 0
2160 -2675 2268 0
-2422 2402 -185 0
1940 2364 918 0
-153 -1751 2158 0
765 2656 1983 0
-984 1154 -1975 0
-630 -196 2709 0
146 713 -983 0
1122 -1616 -1546 0
1198 -2914 -1759 0
575 -156 2666 0
555 -1897 -2139 0
2461 2595 2516 0
-294 -2939 1351 0
1317 968 807 0
-2533 1429 1803 0
-2255 -2049 889 0
-754 2285 1588 0
2134 573 2044 0
732 65 -158 0
1546 -426 -247 0
-1040 -854 901 0
1049 2884 1655 0
1792 -2993 2097 0
1565 128 652 0
244 2241 2621 0
2455 289 1777 0
-2286 1134 -1537 0
-1457 2745 2001 0
1095 534 2197 0
-740 1345 388 0
1021 2904 819 0
1011 618 603 0
985 1282 2797 0
794 1144 2999 0
2831 237 2016 0
1333 -4 -1669 0
-1750 1042 -718 0
-1880 -2279 888 0
1769 -1234 -1798 0
1429 2432 2230 0
773 1632 2010 0
402 -177 -1452 0
310 274 776 0
2721 2540 1018 0
187 391 2354 0
-1995 -2210 1225 0
212 -2546 -1990 0
1307 1556 511 0
2904 -794 -55 0
-532 1409 -1112 0
-2480 -2481 357 0
2656 541 348 0
2397 22 1560 0
-1824 141 -483 0
-2625 -2994 512 0
2454 -1914 -773 0
2518 375 1949 0
2849 644 841 0
-2050 -1689 734 0
1447 1674 2327 0
1717 -1651 -654 0
918 -2922 124 0
1923 2925 1668 0
-720 1656 2283 0
2776 1173 2741 0
1037 2992 470 0
1306 2035 138 0
1186 -2071 -1431 0
-834 2989 1499 0
1535 1938 -1159 0
1637 1401 528 0
2721 2655 1720 0
-155 2393 741 0
-2755 1718 663 0
-2981 1250 1189 0
-817 -555 506 0
1050 -796 1618 0
2223 2699 2855 0
-2910 1621 -558 0
2452 1002 -302 0
1023 857 835 0
-1993 -1992 327 0
1628 2893 1416 0
-2487 1925 2271 0
1063 2875 875 0
408 39 287 0
776 -2552 581 0
315 1855 2429 0
2842 2075 833 0
-2121 -1708 56 0
2350 729 1593 0
-2605 233 -1047 0
-2521 629 2594 0
2027 -535 -810 0
1834 943 -1581 0
2893 560 -2716 0
2972 1134 580 0
73 -2990 968 0
704 -391 -366 0
-1383 2483 -303 0
1592 -2890 -2599 0
2032 346 250 0
-322 1320 -1415 0
-471 -1233 2005 0
-415 1259 -804 0
146 169 -2920 0
1664 2595 234 0
1764 -336 -1529 0
-161 -823 2632 0
806 2665 269 0
381 2884 2443 0
-201 2642 2558 0
-1371 -1196 1513 0
-2763 1352 -2504 0
-1349 321 -2611 0
-300 1409 -1015 0
2786 644 1819 0
1832 -1434 2155 0
2533 2865 1321 0
480 -2804 -267 0
-809 1906 -2086 0
-1576 1571 -2051 0
933 -2205 -1707 0
-883 -8 509 0
411 -25 -1369 0
928 -1605 -240 0
2434 -2407 2131 0
2478 331 460 0
-555 1237 2442 0
2188 1095 1898 0
-1279 955 561 0
-575 2366 -2168 0
-627 -1725 339 0
-1341 144 -525 0
-285 2939 -1863 0
2519 1214 2343 0
947 -2842 -174 0
1717 524 1982 0
2306 1017 2832 0
2127 976 -73 0
621 -1031 417 0
1172 1931 -303 0
-158 1074 -809 0
250 1271 1068 0
2298 -402 1555 0
-860 1329 -2589 0
1593 1855 918 0
1011 -2744 -776 0
2537 2371 2113 0
504 -1084 -10 0
916 -1727 -557 0
2929 -1548 -2065 0
880 840 291 0
1471 -1608 1295 0
-2540 -2317 1964 0
1702 2765 1324 0
2857 200 943 0
142 1545 347 0
1356 145 1860 0
-929 2792 -2616 0
1907 1500 53 0
-1702 -1372 68 0
2089 2786 2251 0
-1518 -2100 1139 0
-1492 1745 1686 0
540 -2159 -1195 0
2279 2637 755 0
1065 -2804 -2625 0
1231 1321 2625 0
-2560 1976 -1174 0
-593 2160 1493 0
-1244 -1231 562 0
874 1984 2119 0
1887 2940 -840 0
644 -1557 1310 0
2949 2984 -809 0
728 2487 -765 0
-1028 -328 1831 0
1121 1006 914 0
1020 2914 2792 0
1146 1323 876 0
934 -2728 1763 0
281 -991 1250 0
1382 1995 -671 0
-2843 624 -2737 0
-765 1516 -1939 0
-2068 670 2160 0
-1748 1515 -369 0
1662 676 -2627 0
1063 2720 2746 0
-1846 2641 -2164 0
2376 -2551 -2506 0
1583 -554 -1483 0
218 2850 2170 0
-663 900 -615 0
-2654 -517 737 0
522 1145 71 0
831 96 588 0
1283 -2734 2822 0
2931 2804 787 0
-701 811 -237 0
1841 1734 2169 0
-872 1700 -2140 0
-2274 -928 561 0
-255 175 -797 0
1309 547 993 0
1559 2490 -2615 0
1787 677 -470 0
-2092 2224 185 0
2218 658 56 0
-159 1523 -2965 0
599 -159 -1689 0
1015 2385 1616 0
570 672 1678 0
1646 1538 2380 0
2100 2721 1986 0
1713 2549 1460 0
2941 2733 731 0
145 1008 -2484 0
599 1324 751 0
478 1613 2666 0
-2968 1413 -790 0
2901 -732 -2812 0
-1069 -2088 2223 0
-2871 2777 -1131 0
-145 -1012 497 0
1147 294 534 0
380 -2719 435 0
-677 -811 1323 0
837 2755 2480 0
2493 202 -2574 0
2858 81 1914 0
428 620 1265 0
-943 2209 -559 0
84 -2422 684 0
-2533 356 414 0
-790 -1830 2058 0
171 631 11 0
286 1855 2670 0
2858 2878 2334 0
2255 1808 1280 0
923 -275 258 0
2861 -628 -1309 0
1414 3000 -436 0
923 1765 235 0
1544 1625 785 0
-1827 475 1907 0
2176 2602 290 0
2393 1441 1986 0
-1806 -483 1626 0
1579 774 -1941 0
1384 281 1694 0
-1046 1235 1141 0
2614 1380 2236 0
2102 1659 2108 0
919 1474 -2486 0
518 1994 -2579 0
1050 -670 -1768 0
34 422 69 0
-705 1150 2709 0
952 -433 2598 0
2932 2170 -2193 0
347 151 -2159 0
1381 374 2232 0
-1091 2454 -2405 0
2900 9 1315 0
1009 -2458 -143 0
-632 248 1223 0
1259 1153 -277 0
1018 -1334 414 0
745 2973 2600 0
15 2975 1369 0
-259 1016 965 0
-1193 -2235 179 0
2283 -2082 -874 0
2062 2507 2714 0
2 2628 984 0
1618 1745 162 0
-1696 2358 -93 0
2858 679 -485 0
2161 2587 140 0
-232 847 2257 0
1613 2956 2501 0
1909 131 453 0
775 500 1934 0
981 2030 -1782 0
-2905 1704 529 0
-649 735 -1287 0
157 859 -1635 0
2377 -1147 1189 0
-546 2935 928 0
-1683 855 -1400 0
781 -767 -244 0
-2568 1369 -222 0
-810 1537 -759 0
740 -1037 2795 0
1832 1430 2915 0
-2010 1811 -1582 0
1409 -286 2889 0
-2546 -935 23 0
999 1517 2190 0
464 -2894 -1201 0
54 25 2221 0
-1157 -880 1901 0
-139 2185 -1682 0
2740 2106 -882 0
-2757 485 1047 0
2420 -85 2512 0
1448 1744 2349 0
1069 -273 179 0
-832 1181 -1659 0
1850 2190 -1112 0
986 -1426 877 0
